ID,Role,ConstituentID,ConstituentTypeID,DisplayName,DisplayDate,ClassificationID
492,Mentioned on page,4440,3,Kaankh(?) (G 2054),NULL,1
1991,Mentioned on page,2644,3,Inti(?) (in G 2420),NULL,1
2478,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2478,Mentioned on page,1912,1,Tewfik,NULL,5
2478,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2478,Mentioned on page,1506,1,Mr. Clealand,NULL,5
2478,Mentioned on page,1487,1,Mr. Blanchard,NULL,5
2479,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2479,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2480,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2480,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2481,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2481,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2482,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2482,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2483,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2483,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2483,Mentioned on page,480,1,Émile Baraize,"French, 1874–1952",5
2484,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2484,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2485,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2485,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2486,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2486,Mentioned on page,1342,1,Edna Fabion,NULL,5
2486,Mentioned on page,1375,1,Mohammed Hassan Braish,NULL,5
2486,Mentioned on page,970,1,Abdu Soliman (Effendi),NULL,5
2486,Mentioned on page,1349,1,Dorothy Ginger,NULL,5
2486,Mentioned on page,922,1,Alexander Floroff,NULL,5
2486,Mentioned on page,982,1,Abd-el-Salam Hammam,NULL,5
2486,Mentioned on page,981,1,Ahmed Mohou (Effendi),NULL,5
2486,Mentioned on page,1390,1,Morad Kassim (Bey),NULL,5
2486,Mentioned on page,1104,1,George Andrew Reisner,"American, 1867–1942",5
2486,Mentioned on page,1147,1,Ged el-Said (el-Hag),NULL,5
2486,Mentioned on page,2135,1,Francis Olcott Allen,NULL,5
2486,Mentioned on page,1371,1,Mohammed Abd-el-Rahim Abu el-Said,NULL,5
2486,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2486,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2486,Mentioned on page,1345,1,Evelyn Esther Perkins,British,5
2486,Mentioned on page,1214,1,Ibrahim Mohammed el Asheery (Bey),NULL,5
2486,Mentioned on page,1879,1,Abu el-Wafa Dongol,NULL,5
2486,Mentioned on page,924,1,Mr. A. Barbie Harrison,NULL,5
2486,Mentioned on page,991,1,Ahmed Mahmud el-Nahi,NULL,5
2486,Mentioned on page,1292,1,Mahmoud Ali,NULL,5
2486,Mentioned on page,951,1,Abd-el-Halim el-Sayed (Effendi),NULL,5
2486,Mentioned on page,972,1,Shiek Abu el-Kassim Dongol,NULL,5
2486,Mentioned on page,1826,1,Rifai Abd-el-Azim,NULL,5
2486,Mentioned on page,1179,1,Hassam Ahmed Dongol,NULL,5
2486,Mentioned on page,1660,1,Mr. Schacht,NULL,5
2486,Mentioned on page,1401,4,Mr. and Mrs. Edward Perkins,NULL,5
2486,Mentioned on page,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2486,Mentioned on page,1041,1,Attito Mahmud el-Nahi,NULL,5
2486,Mentioned on page,1166,1,Hadad Adawi,NULL,5
2486,Mentioned on page,1389,1,Mohtar Ossam,NULL,5
2487,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2487,Mentioned on page,923,1,Nicholas Melnikoff,NULL,5
2487,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2488,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2488,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2488,Mentioned on page,1873,1,Shaban Mohammed,NULL,5
2489,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2489,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2490,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2490,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2491,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2491,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2492,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2492,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2493,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2493,Mentioned on page,1012,1,Ali Khan,NULL,5
2493,Mentioned on page,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2493,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2494,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2494,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2495,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2495,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2496,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2496,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2497,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2497,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2498,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2498,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2499,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2499,Mentioned on page,922,1,Alexander Floroff,NULL,5
2499,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2499,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2499,Mentioned on page,1104,1,George Andrew Reisner,"American, 1867–1942",5
2500,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2500,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2501,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2501,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2501,Mentioned on page,623,3,Senankhwer (G 2475),NULL,5
2502,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2502,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2503,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2503,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2504,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2504,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2505,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2505,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2506,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2506,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2507,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2507,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2507,Mentioned on page,480,1,Émile Baraize,"French, 1874–1952",5
2508,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2508,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2509,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2509,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2510,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2510,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2511,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2511,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2512,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2512,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2513,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2513,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2514,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2514,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2515,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2515,Mentioned on page,2690,3,Iufi (in G 2392),NULL,5
2515,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2515,Mentioned on page,2540,3,Ibebi (in G 2392),NULL,5
2515,Mentioned on page,2538,3,Henutsen (in G 2186),NULL,5
2516,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2516,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2517,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2517,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2518,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2518,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2519,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2519,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2520,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2520,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2521,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2521,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2522,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2522,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2523,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2523,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2524,Mentioned on page,1704,1,Mrs. Mary Reisner,"American,",5
2524,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2524,Mentioned on page,923,1,Nicholas Melnikoff,NULL,5
2524,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2524,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2524,Mentioned on page,1104,1,George Andrew Reisner,"American, 1867–1942",5
2524,Mentioned on page,2135,1,Francis Olcott Allen,NULL,5
2524,Mentioned on page,1349,1,Dorothy Ginger,NULL,5
2524,Mentioned on page,1354,1,Miss Mary Reisner,"American, 1902–1963",5
2524,Mentioned on page,1345,1,Evelyn Esther Perkins,British,5
2525,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2525,Mentioned on page,1873,1,Shaban Mohammed,NULL,5
2525,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2525,Mentioned on page,2538,3,Henutsen (in G 2186),NULL,5
2526,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2526,Mentioned on page,922,1,Alexander Floroff,NULL,5
2526,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2527,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2527,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2528,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2528,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2529,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2529,Mentioned on page,2135,1,Francis Olcott Allen,NULL,5
2529,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2530,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2530,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2531,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2531,Mentioned on page,1349,1,Dorothy Ginger,NULL,5
2531,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2531,Mentioned on page,1104,1,George Andrew Reisner,"American, 1867–1942",5
2531,Mentioned on page,1345,1,Evelyn Esther Perkins,British,5
2531,Mentioned on page,2135,1,Francis Olcott Allen,NULL,5
2532,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2532,Mentioned on page,1363,1,Mogareby Mohammed,NULL,5
2532,Mentioned on page,1213,1,Ibrahim Mohammed,NULL,5
2532,Mentioned on page,1084,1,Derwish Ahmed,NULL,5
2532,Mentioned on page,1287,1,Mahmud Abd-el-Azim,NULL,5
2532,Mentioned on page,1014,1,Ali Mahmoud Issa,NULL,5
2532,Mentioned on page,1395,1,Mousa Khalil,NULL,5
2532,Mentioned on page,985,1,Ahmed Hassan el-Nagar,NULL,5
2532,Mentioned on page,1182,1,Hassan Abu el-Yusr,NULL,5
2532,Mentioned on page,1080,1,Dahi Mohammed Yusef,NULL,5
2532,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2532,Mentioned on page,1008,1,Alam Gad el-Kerim,NULL,5
2532,Mentioned on page,1715,1,Mubarek Mohammed,NULL,5
2532,Mentioned on page,1382,1,Mohammed Tammam,NULL,5
2532,Mentioned on page,1173,1,Hamid Genawi,NULL,5
2532,Mentioned on page,1756,1,Otman Yuness,NULL,5
2532,Mentioned on page,1015,1,Ali Mahmoud Mohsen,NULL,5
2532,Mentioned on page,1052,1,Berberi Ahmed,NULL,5
2533,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2533,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2534,Mentioned on page,2135,1,Francis Olcott Allen,NULL,5
2534,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2534,Mentioned on page,985,1,Ahmed Hassan el-Nagar,NULL,5
2534,Mentioned on page,465,1,Selim Hassan (Bey),"Egyptian, 1886–1961",5
2534,Mentioned on page,1367,1,Mohamed Salem,NULL,5
2534,Mentioned on page,1041,1,Attito Mahmud el-Nahi,NULL,5
2534,Mentioned on page,967,1,Abdalla Ahmed el-Gebel,NULL,5
2534,Mentioned on page,4825,1,Dahi el-Batlan,NULL,5
2534,Mentioned on page,1382,1,Mohammed Tammam,NULL,5
2534,Mentioned on page,955,1,Abd-el-Salam Abd-el-Latif,NULL,5
2534,Mentioned on page,1292,1,Mahmoud Ali,NULL,5
2534,Mentioned on page,1104,1,George Andrew Reisner,"American, 1867–1942",5
2534,Mentioned on page,75,3,Hetepheres I (G 7000 X),NULL,5
2534,Mentioned on page,1815,1,Abd-el-Mawgood (Reis),NULL,5
2534,Mentioned on page,1370,1,Mohammed Abd-el-Hadi,NULL,5
2534,Mentioned on page,1689,1,William Stevenson Smith,"American, 1907–1969",5
2534,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2534,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2534,Mentioned on page,1345,1,Evelyn Esther Perkins,British,5
2534,Mentioned on page,1782,1,Etienne Marie-Félix Drioton,"French, 1889–1961",5
2534,Mentioned on page,1814,1,Abd-el-Aleem (Reis),NULL,5
2534,Mentioned on page,1754,1,Orabi Radwan,NULL,5
2535,Mentioned on page,480,1,Émile Baraize,"French, 1874–1952",5
2535,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2535,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2536,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2536,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2537,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2537,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2538,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2538,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2539,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2539,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2540,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2540,Mentioned on page,1926,3,User (in G 2353),NULL,5
2540,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2541,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2541,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2542,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2542,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2543,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2543,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2544,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2544,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2545,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2545,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2546,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2546,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2547,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2547,Mentioned on page,1689,1,William Stevenson Smith,"American, 1907–1969",5
2547,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2547,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2547,Mentioned on page,2135,1,Francis Olcott Allen,NULL,5
2547,Mentioned on page,1567,1,Hansmartin Handrick,NULL,5
2547,Mentioned on page,1932,1,Ahmed Yusef Mustapha (Effendi),NULL,5
2547,Mentioned on page,75,3,Hetepheres I (G 7000 X),NULL,5
2548,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2548,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2549,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2549,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2550,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2550,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2551,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2551,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2552,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2552,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2553,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2553,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2554,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2554,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2555,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2555,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2556,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2556,Mentioned on page,991,1,Ahmed Mahmud el-Nahi,NULL,5
2556,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2556,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2556,Mentioned on page,936,1,Mustapha Abu el-Hamd (expedition photographer),NULL,5
2557,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2557,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2558,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2558,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2559,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2559,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2560,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2560,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2561,Mentioned on page,933,1,Mohammedani Ibrahim,NULL,5
2561,Mentioned on page,1354,1,Miss Mary Reisner,"American, 1902–1963",5
2561,Mentioned on page,1104,1,George Andrew Reisner,"American, 1867–1942",5
2561,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",5
2561,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2561,Mentioned on page,1015,1,Ali Mahmoud Mohsen,NULL,5
2561,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2562,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2562,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2563,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2563,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2564,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2564,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2565,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2565,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2566,Mentioned on page,165,3,Kednes (in G 2099),NULL,5
2566,Mentioned on page,23,3,Ankhet (in G 2099),NULL,5
2566,Mentioned on page,318,3,Nikauptah (in G 2099),NULL,5
2566,Mentioned on page,2118,3,Tjes-tjaset (in G 2099),NULL,5
2566,Mentioned on page,584,3,Raramu (G 2099),NULL,5
2566,Mentioned on page,2018,3,Kahersetef (in G 2099),NULL,5
2566,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2566,Mentioned on page,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2566,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2566,Mentioned on page,1689,1,William Stevenson Smith,"American, 1907–1969",5
2567,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2567,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2568,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2568,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2569,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2569,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2570,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2570,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2571,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2571,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2572,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2572,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2573,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2573,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2574,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2574,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2575,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2575,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2576,Mentioned on page,1826,1,Rifai Abd-el-Azim,NULL,5
2576,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2576,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2577,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2577,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2578,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2578,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2579,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2579,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2580,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2580,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2581,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2581,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2582,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2582,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2583,Mentioned on page,2989,3,Ptahwer (G 2151),NULL,5
2583,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2583,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2584,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2584,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2584,Mentioned on page,922,1,Alexander Floroff,NULL,5
2585,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2585,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2586,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2586,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2587,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2587,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2588,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2588,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2589,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2589,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2590,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2590,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2591,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2591,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2592,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2592,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2593,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2593,Mentioned on page,1048,1,Bashir el-Adjemi,NULL,5
2593,Mentioned on page,930,1,Badawi Ahmed (expedition photographer),NULL,5
2593,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2594,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2594,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2595,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2595,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2596,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2596,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2597,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2597,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2598,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
2598,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2599,Author,2128,1,Mohammed Said Ahmed [Diraz] (Reis),NULL,5
2599,Translator,2127,1,Mahmoud Said Ahmed [Diraz],NULL,5
