ID,MediaMasterID,ClassificationID
20515,5460,35
20516,5460,35
20517,5336,79
20517,19963,79
20518,5460,101
20519,5336,86
20520,14462,18
20520,24805,18
20520,426,18
20520,24806,18
20521,5460,97
20522,5336,83
20523,5336,86
20524,5336,86
20525,5336,83
20526,5336,82
20527,5336,97
20527,9826,97
20527,10070,97
20527,22748,97
20527,17264,97
20527,17266,97
20528,17265,97
20528,17267,97
20528,9826,97
20528,5336,97
20528,22748,97
20529,5460,18
20530,5337,100
20531,5337,100
20532,5461,53
20533,5337,100
20534,5337,100
20535,5337,58
20535,17142,58
20536,5461,88
20537,5461,79
20537,23898,79
20537,23897,79
20538,5338,100
20539,20937,18
20539,426,18
20540,23895,79
20540,5461,79
20541,5461,129
20542,426,18
20543,426,18
20544,5461,95
20545,5461,34
20545,23928,34
20546,427,18
20547,23928,34
20547,5461,34
20548,427,18
20549,5461,86
20549,23928,86
20550,427,58
20550,17785,58
20550,17792,58
20550,15493,58
20550,15702,58
20550,14952,58
20550,17786,58
20550,17791,58
20550,15337,58
20550,15385,58
20550,15355,58
20550,15490,58
20550,15491,58
20550,15492,58
20550,17787,58
20550,17788,58
20550,17789,58
20550,17790,58
20550,15349,58
20550,15348,58
20550,15414,58
20550,29990,58
20550,29988,58
20550,29987,58
20550,29982,58
20550,29981,58
20550,52273,58
20551,5462,58
20551,23922,58
20552,5338,100
20553,23930,100
20553,5338,100
20553,81786,100
20553,75832,100
20554,75832,100
20554,81786,100
20554,5338,100
20554,23930,100
20555,5462,34
20556,23930,100
20556,5338,100
20557,5338,34
20558,427,38
20559,5338,100
20560,5462,34
20561,5338,94
20562,427,118
20562,20945,118
20563,5462,53
20564,5339,97
20565,5340,79
20565,23895,79
20566,427,98
20566,20947,98
20567,5462,88
20568,23895,79
20568,5340,79
20569,5463,34
20570,5340,95
20570,23897,95
20570,23898,95
20571,428,98
20572,5463,34
20573,5463,34
20574,428,18
20575,5463,129
20576,5463,53
20577,428,18
20578,5463,34
20579,428,18
20580,428,18
20581,428,18
20581,24806,18
20582,5463,34
20583,5463,34
20584,428,18
20585,428,38
20586,23895,79
20586,5465,79
20587,23898,79
20587,23897,79
20587,5340,79
20588,23895,79
20588,5465,79
20589,5465,79
20589,23895,79
20590,429,18
20591,23897,79
20591,23898,79
20591,5465,79
20592,429,38
20593,5465,79
20593,23898,79
20593,23897,79
20594,429,95
20595,23897,79
20595,23898,79
20595,5465,79
20596,5465,79
20596,23898,79
20596,23897,79
20597,429,18
20597,24806,18
20598,23897,79
20598,23898,79
20598,5465,79
20599,5465,79
20599,23898,79
20599,23897,79
20600,429,18
20601,23897,79
20601,23898,79
20601,5465,79
20602,5465,80
20603,429,18
20603,24806,18
20604,23934,104
20604,5466,104
20605,429,18
20606,23895,95
20606,5340,95
20607,23895,79
20607,5340,79
20608,5340,138
20608,15550,138
20609,429,38
20610,5466,88
20611,5340,138
20611,15550,138
20612,429,99
20613,5341,138
20613,15550,138
20614,5341,79
20614,23898,79
20614,23897,79
20615,430,18
20616,430,18
20617,430,18
20618,430,18
20618,29996,18
20619,18197,95
20619,5341,95
20620,5466,88
20621,5341,95
20621,23895,95
20622,430,18
20623,5341,100
20624,20937,18
20624,430,18
20625,5467,34
20626,23933,129
20626,5467,129
20626,10399,129
20627,5341,33
20628,5467,93
20628,17801,93
20629,20937,18
20629,430,18
20630,5341,58
20631,5467,121
20631,23922,121
20632,5342,117
20633,9597,34
20633,17025,34
20633,5467,34
20634,5342,89
20635,5342,138
20636,17025,34
20636,5467,34
20636,9597,34
20637,5342,129
20638,9597,34
20638,5467,34
20638,17025,34
20639,23895,79
20639,5342,79
20640,17025,34
20640,9597,34
20640,5467,34
20641,430,18
20641,20937,18
20642,5467,34
20642,9597,34
20642,17025,34
20643,5467,34
20643,17025,34
20643,9597,34
20644,5342,34
20645,5467,34
20645,17025,34
20645,9597,34
20646,430,18
20647,9597,34
20647,17025,34
20647,5467,34
20648,17025,99
20648,9597,99
20648,5468,99
20649,430,18
20650,430,34
20651,17025,99
20651,5468,99
20651,9597,99
20652,9597,99
20652,17025,99
20652,5468,99
20653,430,34
20654,5343,138
20655,431,34
20656,9597,99
20656,17025,99
20656,5468,99
20657,5343,58
20658,9597,99
20658,5468,99
20658,17025,99
20659,431,18
20659,30002,18
20660,5343,120
20661,5343,120
20662,5468,99
20662,9597,99
20662,17025,99
20663,431,18
20664,17025,99
20664,9597,99
20664,5468,99
20665,5343,18
20666,5468,99
20666,17025,99
20666,9597,99
20667,17835,58
20667,5469,58
20667,23922,58
20668,17834,18
20668,431,18
20669,5344,34
20670,15525,58
20670,5469,58
20670,17835,58
20671,431,18
20671,30002,18
20671,14460,18
20672,5469,58
20673,431,34
20674,5469,58
20675,5344,89
20676,5469,58
20677,431,34
20678,5344,94
20679,15525,58
20679,5470,58
20680,431,34
20681,17835,58
20681,5470,58
20681,23922,58
20682,432,57
20682,25877,57
20683,15525,58
20683,17835,58
20683,5470,58
20684,5344,129
20685,15550,138
20685,5344,138
20686,17835,58
20686,15525,58
20686,5470,58
20687,5471,34
20688,5344,138
20688,15550,138
20689,25792,18
20689,25793,18
20689,25790,18
20689,25791,18
20689,15335,18
20689,15334,18
20689,15336,18
20689,433,18
20690,436,98
20690,29983,98
20691,5470,34
20692,5471,129
20693,5344,138
20694,5471,38
20694,15535,38
20694,15536,38
20695,5344,79
20695,23895,79
20696,29983,98
20696,436,98
20697,5471,34
20698,23895,79
20698,5344,79
20699,5344,79
20699,23897,79
20699,23898,79
20700,436,98
20700,29983,98
20701,5344,100
20702,5471,88
20702,18894,88
20703,436,98
20703,29988,98
20704,5471,88
20705,5471,79
20705,18198,79
20706,18198,79
20706,5471,79
20707,5471,95
20708,24810,58
20708,436,58
20708,442,58
20709,5471,95
20710,442,58
20710,436,58
20710,29992,58
20710,29991,58
20711,5471,95
20712,5472,85
20712,15530,85
20712,15529,85
20713,5754,34
20714,5754,34
20715,5754,34
20716,5754,34
20717,15245,38
20717,5754,38
20717,15246,38
20718,5754,58
20718,30712,58
20719,5754,58
20719,15253,58
20720,5754,118
20720,30712,118
20721,30759,99
20721,5755,99
20722,5755,34
20722,30759,34
20723,15222,84
20723,15223,84
20723,15251,84
20723,15247,84
20723,5755,84
20724,30759,34
20724,5755,34
20725,5755,89
20725,17551,89
20726,5755,18
20726,17554,18
20727,5755,18
20727,17554,18
20728,5756,58
20728,30730,58
20729,5756,34
20729,17552,34
20730,17552,34
20730,5756,34
20731,5757,95
20731,30792,95
20732,5757,95
20732,30792,95
20733,5757,95
20733,30792,95
20734,30792,95
20734,5757,95
20735,30792,95
20735,82261,95
20735,5757,95
20735,75841,95
20736,5757,95
20736,82261,95
20736,30792,95
20736,75841,95
20737,75841,95
20737,30792,95
20737,82261,95
20737,5757,95
20738,5757,95
20738,82261,95
20738,30792,95
20738,75841,95
20739,75841,95
20739,30792,95
20739,82261,95
20739,5757,95
20740,5757,95
20740,30792,95
20741,5757,95
20741,30792,95
20741,82261,95
20741,75841,95
20742,5757,95
20742,30792,95
20743,30792,95
20743,5757,95
20744,30792,95
20744,82261,95
20744,5757,95
20744,75841,95
20745,15247,84
20745,15251,84
20745,15222,84
20745,15223,84
20745,5758,84
20746,5758,18
20746,15253,18
20747,30759,34
20747,5758,34
20748,5758,58
20748,30730,58
20749,17554,18
20749,5758,18
20750,15239,58
20750,5759,58
20751,15245,129
20751,5759,129
20751,15246,129
20752,5759,53
20753,17554,18
20753,5759,18
20754,5759,34
20754,17551,34
20755,5759,79
20756,5759,79
20757,5759,79
20758,5760,34
20758,30777,34
20759,5760,120
20760,5760,34
20760,17552,34
20761,5760,79
20762,15238,24
20762,5760,24
20763,5761,98
20764,5761,121
20764,18853,121
20764,30730,121
20764,53367,121
20764,53218,121
20765,30730,118
20765,5761,118
20766,5761,58
20766,15253,58
20767,5761,89
20768,74556,34
20768,17552,34
20768,5762,34
20768,75840,34
20768,81785,34
20769,17552,34
20769,5762,34
20770,17551,99
20770,5762,99
20771,5762,118
20771,30729,118
20772,5762,64
20772,17565,64
20773,17563,83
20773,5762,83
20774,5762,83
20774,17566,83
20775,5762,38
20775,30767,38
20775,30775,38
20776,5762,38
20776,30775,38
20776,30767,38
20777,30775,38
20777,30767,38
20777,5762,38
20778,5763,58
20778,30730,58
20779,41593,18
20779,15564,18
20779,23970,18
20779,23971,18
20779,23972,18
20779,22382,18
20779,23961,18
20779,23966,18
20779,23968,18
20779,23962,18
20779,23963,18
20779,23964,18
20779,23965,18
20779,15560,18
20779,15562,18
20779,15561,18
20779,15563,18
20779,23967,18
20779,23969,18
20779,15770,18
20779,5573,18
20779,5581,18
20780,5581,18
20780,5587,18
20780,23976,18
20780,23978,18
20780,23983,18
20780,23844,18
20780,15538,18
20780,23979,18
20780,23980,18
20780,23981,18
20780,23982,18
20780,23845,18
20780,23846,18
20780,15558,18
20780,15559,18
20780,23975,18
20780,23977,18
20780,23984,18
20780,22382,18
20780,23973,18
20780,23974,18
20780,41593,18
20780,52146,18
20780,52133,18
20780,52148,18
20780,52149,18
20780,53047,18
20780,53049,18
20780,52143,18
20780,52145,18
20780,52147,18
20780,15770,18
20780,52140,18
20780,52141,18
20780,52142,18
20780,53050,18
20780,53051,18
20780,53052,18
20780,53053,18
20780,53048,18
20781,23932,18
20781,5588,18
20782,5588,79
20782,23932,79
20783,5588,79
20783,23932,79
20784,23932,79
20784,5588,79
20785,5588,53
20786,5589,79
20787,5589,95
20788,5589,116
20789,5589,116
20790,5763,38
20790,30775,38
20790,30767,38
20791,5589,34
20792,5763,58
20792,15239,58
20793,5589,95
20794,5763,18
20794,17550,18
20795,5589,95
20796,5763,18
20796,17550,18
20797,5590,79
20798,5590,79
20799,17550,18
20799,5763,18
20800,5763,18
20800,17550,18
20801,5763,58
20801,30740,58
20802,5590,95
20803,5590,95
20804,5590,95
20805,5763,58
20805,30740,58
20806,30740,58
20806,5763,58
20807,5590,129
20808,30740,58
20808,5763,58
20809,5763,58
20809,30740,58
20810,5590,79
20810,23905,79
20810,23904,79
20811,5764,7
20812,18852,34
20812,5764,34
20813,5590,95
20814,5764,34
20814,17552,34
20815,5764,34
20816,5764,129
20816,15246,129
20816,15245,129
20817,5590,34
20818,5764,95
20819,5765,53
20819,17551,53
20820,5765,53
20820,17551,53
20821,5765,120
20822,5765,129
20823,5765,18
20824,5765,120
20825,5765,83
20825,15257,83
20826,5765,83
20826,15254,83
20827,51680,18
20827,17528,18
20827,17529,18
20827,5766,18
20828,5591,87
20828,15534,87
20829,15223,84
20829,15222,84
20829,5766,84
20830,5767,38
20830,15245,38
20830,15246,38
20831,5591,87
20832,15246,38
20832,15245,38
20832,5767,38
20833,5767,38
20833,30775,38
20833,30767,38
20834,5767,18
20835,5591,53
20836,5591,53
20837,5767,120
20838,5767,34
20839,5767,34
20839,17552,34
20840,5592,121
20840,15731,121
20841,5767,18
20841,15239,18
20842,15268,58
20842,5767,58
20843,5768,58
20843,15259,58
20844,5592,87
20845,5592,87
20846,5768,58
20846,30754,58
20847,30754,58
20847,5768,58
20848,5768,58
20848,15259,58
20849,5593,129
20850,5768,58
20850,30754,58
20851,5768,38
20851,30767,38
20851,30775,38
20852,5593,95
20853,30775,38
20853,30767,38
20853,5768,38
20854,5768,38
20854,15246,38
20854,15245,38
20855,5593,98
20856,5768,38
20856,15246,38
20856,15245,38
20857,5768,104
20857,17552,104
20858,5593,79
20859,5593,95
20860,5593,79
20861,5769,53
20862,5769,120
20863,5593,95
20864,5769,120
20865,5769,95
20866,5593,34
20867,5594,104
20868,5594,79
20869,17553,92
20869,5769,92
20870,5594,79
20871,5594,79
20872,5769,58
20872,15265,58
20873,5594,79
20874,5594,79
20875,5769,58
20875,15265,58
20876,5594,95
20877,15265,58
20877,5769,58
20878,5769,58
20878,15268,58
20879,5769,58
20879,15268,58
20880,5594,95
20881,15268,58
20881,5769,58
20882,5594,95
20883,15268,58
20883,5769,58
20884,5769,58
20884,15268,58
20885,5594,95
20886,5602,98
20887,23924,89
20887,5472,89
20888,5350,53
20889,23930,132
20889,5602,132
20890,5472,89
20890,23924,89
20891,23924,129
20891,5472,129
20892,5473,84
20893,5603,89
20894,5350,79
20894,23896,79
20895,5473,95
20896,5350,79
20896,23896,79
20897,15532,57
20897,5473,57
20897,22918,57
20898,5603,34
20898,23930,34
20899,23896,79
20899,5350,79
20900,5350,129
20901,23929,34
20901,5473,34
20902,5350,38
20902,15535,38
20902,15536,38
20903,23930,34
20903,5603,34
20904,5364,58
20904,15709,58
20905,16946,18
20905,10363,18
20905,23013,18
20905,22910,18
20905,22909,18
20905,23015,18
20905,22908,18
20905,11298,18
20905,23014,18
20905,23016,18
20905,5482,18
20906,5482,120
20907,18893,138
20907,18892,138
20907,18890,138
20907,18891,138
20907,5364,138
20907,45249,138
20907,45250,138
20908,5482,58
20908,14315,58
20909,15207,97
20909,5777,97
20909,15234,97
20909,15233,97
20909,49403,97
20909,30995,97
20909,30818,97
20909,29844,97
20909,29847,97
20909,30815,97
20909,15235,97
20909,75840,97
20909,81872,97
20910,5492,34
20911,5376,89
20912,5492,88
20913,5376,116
20914,5492,34
20915,5376,34
20916,5777,97
20916,51626,97
20916,51628,97
20916,51635,97
20916,51637,97
20916,29848,97
20916,30657,97
20916,51627,97
20916,51634,97
20916,51636,97
20916,51629,97
20916,51630,97
20916,51631,97
20916,51632,97
20916,51633,97
20917,5516,38
20918,5516,34
20918,23930,34
20919,5401,95
20920,5516,89
20921,5402,99
20922,19678,34
20922,5517,34
20923,5402,123
20924,5402,34
20925,23924,89
20925,5517,89
20926,23906,95
20926,5402,95
20927,5402,53
20928,5594,95
20929,5770,118
20929,30756,118
20929,15263,118
20930,5595,95
20931,5595,95
20932,15263,118
20932,30756,118
20932,5770,118
20933,5595,95
20934,5770,18
20935,5595,34
20936,5770,57
20936,18876,57
20937,5595,34
20938,5770,129
20938,30767,129
20938,30775,129
20939,5595,53
20940,15245,38
20940,5771,38
20940,15246,38
20941,5595,87
20942,5771,34
20943,5771,34
20944,23905,79
20944,23904,79
20944,5596,79
20945,5771,34
20946,5771,95
20947,23904,103
20947,23905,103
20947,5596,103
20948,5771,95
20949,23934,103
20949,5596,103
20950,5771,95
20951,5771,95
20952,5596,106
20953,5771,95
20954,5771,99
20954,18852,99
20955,18173,79
20955,5596,79
20956,17554,92
20956,5772,92
20956,75840,92
20956,82101,92
20957,18174,79
20957,5596,79
20958,5772,95
20959,5596,79
20959,18174,79
20960,5596,79
20960,18174,79
20961,18174,79
20961,5597,79
20962,5772,95
20963,5597,79
20963,18173,79
20964,18173,79
20964,5597,79
20965,5597,79
20965,18173,79
20966,5597,79
20966,18173,79
20967,18173,95
20967,5597,95
20968,18173,95
20968,5597,95
20969,5597,79
20969,18173,79
20970,5597,79
20970,18173,79
20971,5597,129
20972,5345,58
20973,5345,35
20974,5345,79
20975,5345,79
20976,5345,138
20977,5346,79
20978,5346,120
20979,5346,120
20980,5346,87
20981,5346,87
20982,5346,34
20983,5346,79
20983,23897,79
20983,23898,79
20984,5597,129
20985,5598,58
20985,14315,58
20986,5598,53
20987,5347,95
20988,5598,58
20988,15728,58
20989,15550,138
20989,5347,138
20990,5347,79
20990,23897,79
20990,23898,79
20991,5347,34
20992,5347,34
20993,5347,34
20994,23930,34
20994,5598,34
20995,5347,93
20996,5599,58
20996,14315,58
20996,15728,58
20997,5599,87
20998,5348,117
20999,5599,34
20999,15534,34
21000,5348,34
21001,5600,87
21001,23677,87
21002,5348,34
21003,5600,89
21004,23895,79
21004,5348,79
21005,5348,34
21005,15534,34
21006,5600,85
21007,5348,34
21007,15534,34
21007,75833,34
21008,15533,108
21008,5601,108
21009,5348,34
21009,15534,34
21010,5349,34
21011,15533,34
21011,5601,34
21012,5349,34
21013,5349,98
21013,15525,98
21014,5601,34
21014,15533,34
21015,5349,89
21016,5601,34
21017,5349,34
21018,5601,34
21019,5349,95
21020,5601,34
21020,15533,34
21021,5349,95
21022,15717,79
21022,5472,79
21022,75830,79
21022,82275,79
21023,5601,34
21024,5601,34
21025,5472,18
21026,23924,38
21026,5472,38
21027,15533,34
21027,5602,34
21028,5602,34
21029,23924,38
21029,5472,38
21030,5472,38
21030,23924,38
21031,5602,34
21032,23896,79
21032,5350,79
21033,5350,98
21034,5603,34
21035,23929,34
21035,5473,34
21036,5603,88
21037,5350,34
21038,5474,34
21038,23929,34
21039,23678,58
21039,5604,58
21040,5474,57
21040,15537,57
21040,19949,57
21041,5604,89
21042,5474,34
21043,15530,85
21043,5474,85
21043,15529,85
21044,5604,114
21045,23678,58
21045,17835,58
21045,5604,58
21046,15530,85
21046,15529,85
21046,5474,85
21047,5474,88
21047,18894,88
21048,15536,38
21048,15535,38
21048,5604,38
21049,5604,89
21049,23933,89
21049,10399,89
21050,5474,88
21051,5350,34
21051,23926,34
21052,5474,88
21053,23933,89
21053,10399,89
21053,5605,89
21054,5474,88
21055,5351,34
21056,5474,95
21057,5605,129
21058,5605,104
21058,23934,104
21059,5351,34
21060,23934,104
21060,5605,104
21061,5605,38
21061,15535,38
21061,15536,38
21062,5605,95
21063,5351,34
21064,5475,34
21065,5605,88
21066,5351,34
21067,5475,34
21068,5605,88
21069,5351,34
21070,5606,85
21070,23903,85
21071,5475,116
21072,5475,85
21073,5476,34
21074,5476,138
21075,5606,34
21076,5351,34
21077,17820,84
21077,5476,84
21077,17819,84
21078,5351,95
21079,5351,34
21080,5352,79
21080,23896,79
21081,5476,116
21082,5476,116
21083,5476,88
21084,5352,79
21084,23896,79
21084,82276,79
21084,75831,79
21085,5477,95
21086,5606,53
21087,5352,79
21087,18197,79
21088,5352,79
21088,23897,79
21088,23898,79
21089,23898,79
21089,23897,79
21089,5352,79
21090,5477,129
21091,5606,95
21092,5352,79
21092,23897,79
21092,23898,79
21093,5352,87
21094,5477,95
21095,5352,129
21096,5606,79
21097,5606,79
21097,23903,79
21098,5477,95
21099,23903,79
21099,5606,79
21100,5353,79
21101,5353,34
21102,5353,79
21102,23896,79
21102,82277,79
21102,75832,79
21103,18198,82
21103,5477,82
21104,5606,95
21105,5606,53
21106,5353,79
21106,23896,79
21107,5477,79
21107,18198,79
21108,23903,18
21108,5607,18
21109,23896,79
21109,5353,79
21110,5477,129
21111,5353,79
21111,23896,79
21112,5477,79
21112,15714,79
21113,5607,34
21114,5607,79
21115,5477,53
21116,23896,79
21116,5353,79
21117,5477,95
21118,18180,88
21118,18181,88
21118,5478,88
21118,82143,88
21118,75828,88
21119,5478,88
21120,5478,88
21121,5478,88
21122,5478,88
21122,18180,88
21122,18181,88
21122,75828,88
21122,82143,88
21123,5478,88
21124,5354,79
21124,23896,79
21125,5478,30
21126,5478,138
21126,18180,138
21126,18181,138
21126,82143,138
21126,75828,138
21127,5607,79
21128,5607,95
21129,5607,79
21130,5478,88
21131,5607,94
21132,5478,88
21133,5478,88
21134,5478,95
21135,5478,95
21136,5354,79
21136,23896,79
21136,82277,79
21136,75832,79
21137,5354,79
21137,23896,79
21137,82277,79
21137,75832,79
21138,5478,95
21139,23896,79
21139,5354,79
21140,5478,95
21141,5354,79
21141,23896,79
21142,5478,129
21143,5478,95
21144,5354,79
21144,23896,79
21145,5354,79
21145,23896,79
21146,23896,79
21146,5354,79
21147,5354,79
21147,23896,79
21148,23896,79
21148,5354,79
21149,5354,79
21149,23896,79
21150,23896,79
21150,5355,79
21151,5478,95
21152,15714,95
21152,5479,95
21153,5355,138
21153,15550,138
21154,5355,79
21154,15718,79
21155,5479,79
21155,18199,79
21156,18199,79
21156,5479,79
21157,5479,79
21157,18199,79
21158,5355,79
21158,15718,79
21159,5479,79
21159,18199,79
21160,18199,79
21160,5479,79
21161,5355,79
21161,15718,79
21162,5479,86
21162,18199,86
21163,15718,79
21163,5358,79
21164,5480,79
21164,18198,79
21165,18198,79
21165,5480,79
21165,82277,79
21165,75832,79
21166,75831,132
21166,82276,132
21166,5480,132
21167,5480,34
21168,5480,34
21169,5481,34
21170,15718,79
21170,5358,79
21171,5358,79
21171,15718,79
21172,5481,34
21173,5358,82
21173,15718,82
21174,5358,138
21174,45249,138
21174,15550,138
21174,45250,138
21175,5481,34
21176,5358,89
21177,5481,34
21178,5358,34
21179,5481,120
21180,5364,129
21181,5482,34
21182,5364,93
21183,5364,34
21184,5482,88
21185,5364,34
21186,5482,79
21186,18197,79
21187,5364,34
21188,18894,88
21188,5482,88
21189,5482,88
21190,5482,88
21191,5482,88
21192,5483,103
21192,15714,103
21193,5483,104
21194,5483,18
21194,23932,18
21195,5483,18
21195,23932,18
21196,5483,79
21196,15714,79
21197,5484,95
21198,5484,53
21199,5484,79
21199,15714,79
21200,5484,95
21201,5484,79
21201,15714,79
21202,5484,132
21203,5484,129
21204,5484,34
21204,19986,34
21205,19986,34
21205,5485,34
21206,5485,34
21206,19986,34
21207,5485,34
21208,5486,34
21209,5486,97
21210,5486,97
21211,5487,83
21211,17005,83
21211,19673,83
21211,22912,83
21211,22913,83
21211,22924,83
21211,19675,83
21211,19676,83
21211,19677,83
21211,17004,83
21212,5368,34
21212,23926,34
21213,5772,79
21214,5487,79
21214,15713,79
21215,15713,79
21215,5487,79
21216,5487,95
21216,15713,95
21217,5772,95
21218,15713,79
21218,5488,79
21219,5772,95
21220,5772,53
21221,5772,53
21222,5772,18
21222,17551,18
21223,15713,80
21223,5488,80
21224,5772,53
21225,5488,79
21225,15713,79
21226,5368,34
21227,17554,34
21227,5772,34
21228,5368,82
21228,15719,82
21229,5488,79
21229,15713,79
21230,15713,79
21230,5488,79
21231,5488,79
21231,15713,79
21232,15713,103
21232,5488,103
21233,15719,86
21233,5368,86
21234,18178,94
21234,5488,94
21235,5368,34
21236,5488,94
21236,15713,94
21237,5772,58
21237,15248,58
21238,5488,95
21238,15713,95
21239,15713,79
21239,5488,79
21240,5773,58
21240,15248,58
21241,82277,79
21241,5368,79
21241,23896,79
21241,75832,79
21242,5489,103
21242,15713,103
21243,5368,79
21243,23896,79
21244,5368,109
21245,5368,86
21246,5368,120
21247,18178,94
21247,5489,94
21248,45250,138
21248,45249,138
21248,18887,138
21248,5371,138
21248,18157,138
21248,18891,138
21248,18890,138
21248,18892,138
21248,18893,138
21249,15713,79
21249,5489,79
21250,5371,34
21251,5773,118
21251,30788,118
21252,15713,95
21252,5489,95
21253,30788,118
21253,5773,118
21254,5773,118
21254,30788,118
21254,17555,118
21255,5489,129
21255,15713,129
21256,5773,34
21257,5489,94
21257,15713,94
21257,18178,94
21258,5773,101
21258,15250,101
21259,15713,79
21259,5489,79
21260,5489,95
21260,15713,95
21261,5371,34
21262,5773,83
21263,5489,95
21263,15713,95
21264,5371,129
21265,15713,95
21265,5489,95
21266,5489,103
21266,15713,103
21267,5371,34
21268,15713,90
21268,5489,90
21269,5371,34
21270,5774,34
21270,29850,34
21271,5371,86
21271,15719,86
21272,5371,100
21272,15531,100
21273,5490,34
21274,5774,34
21274,29850,34
21275,29850,34
21275,5774,34
21276,5375,138
21277,5490,34
21278,5490,34
21279,5774,34
21279,29850,34
21280,5774,34
21280,29850,34
21281,29850,34
21281,5774,34
21282,5490,34
21283,29850,34
21283,5775,34
21284,5375,34
21285,29850,34
21285,5775,34
21286,5491,34
21287,5775,34
21287,29850,34
21288,29850,34
21288,5775,34
21289,5491,34
21290,5775,34
21290,29850,34
21291,29850,34
21291,5775,34
21292,29850,34
21292,5776,34
21293,5491,34
21294,5776,34
21294,29850,34
21295,5375,120
21296,5491,34
21297,5776,7
21298,5375,138
21299,5491,34
21300,5776,7
21301,29850,34
21301,5776,34
21302,5491,34
21303,5376,18
21303,31169,18
21304,5492,34
21305,5776,34
21305,29850,34
21306,5492,34
21307,5376,138
21308,5517,89
21308,23924,89
21309,23924,53
21309,5517,53
21310,5402,109
21311,15539,95
21311,5402,95
21312,5517,129
21313,5402,95
21313,23906,95
21314,23930,34
21314,5517,34
21315,5517,34
21315,23930,34
21316,23895,79
21316,5517,79
21317,5518,129
21318,5518,95
21319,5518,95
21320,5518,95
21321,5518,95
21322,5791,34
21322,15186,34
21322,67947,34
21322,68099,34
21322,75854,34
21323,15184,34
21323,5792,34
21324,5623,79
21325,5623,79
21326,5792,34
21326,15185,34
21327,5623,34
21328,5793,34
21328,15184,34
21328,67947,34
21328,68099,34
21328,75855,34
21329,19010,95
21329,16206,95
21329,5929,95
21329,32031,95
21329,75848,95
21329,75856,95
21329,82257,95
21330,5929,83
21330,32030,83
21331,5929,92
21332,5929,24
21332,14951,24
21333,16774,118
21333,5929,118
21333,32034,118
21333,32029,118
21334,5929,83
21335,5929,92
21336,5492,88
21337,5492,53
21338,5377,34
21339,5493,87
21340,5777,97
21340,15304,97
21340,16031,97
21340,30662,97
21340,15307,97
21340,30664,97
21340,30665,97
21340,30667,97
21341,5377,34
21342,5493,87
21343,5377,34
21344,5493,98
21345,5377,34
21346,30807,86
21346,30808,86
21346,29853,86
21346,15226,86
21346,15228,86
21346,30802,86
21346,15224,86
21346,30664,86
21346,30665,86
21346,30667,86
21346,15225,86
21346,29842,86
21346,30662,86
21346,15277,86
21346,15227,86
21346,17527,86
21346,5777,86
21346,10403,86
21346,17586,86
21347,5493,34
21347,17008,34
21348,23926,34
21348,5377,34
21349,5493,34
21349,17008,34
21350,23926,34
21350,5377,34
21351,5778,18
21351,15218,18
21351,15217,18
21351,15219,18
21351,15216,18
21351,31202,18
21352,17008,34
21352,5493,34
21353,5378,34
21354,17008,34
21354,5494,34
21355,17008,34
21355,5494,34
21356,5494,34
21357,5494,34
21358,5494,34
21358,17008,34
21359,5494,98
21360,5495,95
21361,23897,79
21361,23898,79
21361,5495,79
21362,5378,89
21363,5495,79
21363,23895,79
21364,5378,79
21364,15719,79
21365,5378,91
21366,5779,34
21367,5378,34
21368,5378,34
21369,5378,79
21369,15719,79
21370,5378,79
21370,15719,79
21371,5378,53
21372,5779,91
21373,5379,34
21374,5495,95
21375,5495,34
21375,19986,34
21376,5779,34
21377,5779,53
21378,5496,34
21378,19986,34
21379,5779,79
21380,5779,95
21381,5379,129
21382,5496,34
21383,5379,79
21383,15719,79
21384,5779,79
21385,5379,79
21385,15719,79
21386,5779,88
21387,5496,34
21387,19986,34
21388,5779,88
21389,5379,79
21389,15719,79
21390,5496,34
21391,5779,88
21392,5379,95
21392,15719,95
21393,5779,88
21394,5779,88
21395,5379,95
21395,15565,95
21396,5497,34
21397,5779,88
21398,5779,88
21399,5779,88
21400,5497,34
21401,5379,95
21401,23907,95
21402,5779,79
21403,5779,34
21404,5497,34
21405,5379,95
21405,15566,95
21406,5780,84
21407,5379,82
21407,15688,82
21408,5497,95
21409,5497,79
21409,23898,79
21409,23897,79
21410,5379,129
21411,5379,95
21412,5380,93
21413,5780,38
21413,15091,38
21413,14281,38
21414,23897,79
21414,23898,79
21414,5497,79
21415,5780,38
21415,15091,38
21415,14281,38
21416,23897,79
21416,23898,79
21416,5498,79
21417,5780,34
21417,17525,34
21418,5498,79
21418,23897,79
21418,23898,79
21419,5380,93
21420,23898,79
21420,23897,79
21420,5498,79
21421,5380,138
21422,5780,38
21422,15091,38
21422,14281,38
21423,5498,79
21423,18197,79
21424,5380,79
21424,23897,79
21424,23898,79
21425,5380,95
21426,5780,95
21427,5498,104
21427,23934,104
21428,5780,34
21428,15206,34
21428,75848,34
21429,5380,93
21430,5498,104
21430,23934,104
21431,5380,53
21432,5498,38
21432,15536,38
21432,15535,38
21433,5388,99
21434,5498,30
21435,5780,34
21436,5498,88
21437,5781,34
21437,15203,34
21438,5498,88
21439,5388,138
21439,18887,138
21439,18889,138
21439,18888,138
21439,18157,138
21439,45250,138
21439,45249,138
21440,15550,88
21440,5498,88
21441,5781,34
21441,15203,34
21442,15204,34
21442,5782,34
21443,18893,138
21443,18892,138
21443,5388,138
