ID,GeoCodeID,GeoCode,Region,City,ClassificationID
16563,2,Findspot,Western Cemetery,Giza,34
16597,2,Findspot,Western Cemetery,Giza,34
16631,2,Findspot,Western Cemetery,Giza,34
16665,2,Findspot,Western Cemetery,Giza,34
16699,2,Findspot,Western Cemetery,Giza,34
16772,2,Findspot,Western Cemetery,Giza,34
16806,2,Findspot,Western Cemetery,Giza,34
16908,2,Findspot,Western Cemetery,Giza,34
16942,2,Findspot,Western Cemetery,Giza,34
16997,2,Findspot,Western Cemetery,Giza,34
17031,2,Findspot,Western Cemetery,Giza,34
17065,2,Findspot,Western Cemetery,Giza,34
17167,2,Findspot,Western Cemetery,Giza,34
17201,2,Findspot,Western Cemetery,Giza,34
17206,2,Findspot,Western Cemetery,Giza,34
17240,2,Findspot,Western Cemetery,Giza,34
17274,2,Findspot,Western Cemetery,Giza,34
17465,2,Findspot,Eastern Cemetery,Giza,34
17567,2,Findspot,Western Cemetery,Giza,34
13389,2,Findspot,Eastern Cemetery,Giza,34
13789,2,Findspot,Eastern Cemetery,Giza,34
14223,2,Findspot,Western Cemetery,Giza,34
14291,2,Findspot,Eastern Cemetery,Giza,34
14500,2,Findspot,Eastern Cemetery,Giza,34
14900,2,Findspot,Eastern Cemetery,Giza,34
15193,2,Findspot,Eastern Cemetery,Giza,34
15227,2,Findspot,Eastern Cemetery,Giza,34
15261,2,Findspot,Eastern Cemetery,Giza,34
15329,2,Findspot,Eastern Cemetery,Giza,34
15334,2,Findspot,Eastern Cemetery,Giza,34
15368,2,Findspot,Western Cemetery,Giza,34
15402,2,Findspot,Western Cemetery,Giza,34
15436,2,Findspot,Western Cemetery,Giza,34
15504,2,Findspot,Eastern Cemetery,Giza,34
15627,2,Findspot,Eastern Cemetery,Giza,34
15763,2,Findspot,Eastern Cemetery,Giza,34
15797,2,Findspot,Western Cemetery,Giza,34
15802,2,Findspot,Western Cemetery,Giza,34
15870,2,Findspot,Eastern Cemetery,Giza,34
16006,2,Findspot,Eastern Cemetery,Giza,34
16129,2,Findspot,Western Cemetery,Giza,34
16163,2,Findspot,Western Cemetery,Giza,34
16197,2,Findspot,Western Cemetery,Giza,34
16231,2,Findspot,Western Cemetery,Giza,34
16265,2,Findspot,Western Cemetery,Giza,34
16338,2,Findspot,Western Cemetery,Giza,34
16372,2,Findspot,Western Cemetery,Giza,34
21243,2,Findspot,Eastern Cemetery,Giza,79
21379,2,Findspot,Eastern Cemetery,Giza,79
21384,2,Findspot,Eastern Cemetery,Giza,79
21418,2,Findspot,Eastern Cemetery,Giza,79
21486,2,Findspot,Eastern Cemetery,Giza,79
22315,2,Findspot,Eastern Cemetery,Giza,79
22388,2,Findspot,Eastern Cemetery,Giza,79
23047,2,Findspot,Eastern Cemetery,Giza,79
24694,2,Findspot,Western Cemetery,Giza,79
25664,2,Findspot,NULL,Giza,79
26234,2,Findspot,NULL,Giza,79
16304,2,Findspot,Western Cemetery,Giza,129
18210,2,Findspot,Western Cemetery,Giza,129
19303,2,Findspot,Eastern Cemetery,Giza,129
19805,2,Findspot,Eastern Cemetery,Giza,129
20482,2,Findspot,Western Cemetery,Giza,129
20984,2,Findspot,Eastern Cemetery,Giza,129
21779,2,Findspot,Eastern Cemetery,Giza,129
12764,2,Findspot,Eastern Cemetery,Giza,132
45477,2,Findspot,Western Cemetery,Giza,132
5608,1,Place Depicted,Eastern Cemetery,Giza,139
66835,2,Findspot,NULL,Giza,34
69350,2,Findspot,Western Cemetery,Giza,34
66644,2,Findspot,Eastern Cemetery,Giza,79
66678,2,Findspot,Eastern Cemetery,Giza,79
7616,2,Findspot,Eastern Cemetery,Giza,80
11517,2,Findspot,Eastern Cemetery,Giza,80
7914,2,Findspot,Eastern Cemetery,Giza,82
10215,2,Findspot,Eastern Cemetery,Giza,82
12453,2,Findspot,Eastern Cemetery,Giza,82
13564,2,Findspot,Eastern Cemetery,Giza,82
18069,2,Findspot,Eastern Cemetery,Giza,82
16435,2,Findspot,Western Cemetery,Giza,34
16550,2,Findspot,Western Cemetery,Giza,34
16568,2,Findspot,Western Cemetery,Giza,34
16618,2,Findspot,Western Cemetery,Giza,34
16686,2,Findspot,Western Cemetery,Giza,34
16717,2,Findspot,Western Cemetery,Giza,34
16767,2,Findspot,Western Cemetery,Giza,34
16785,2,Findspot,Western Cemetery,Giza,34
16921,2,Findspot,Western Cemetery,Giza,34
16968,2,Findspot,Western Cemetery,Giza,34
16971,2,Findspot,Western Cemetery,Giza,34
17036,2,Findspot,Western Cemetery,Giza,34
17086,2,Findspot,Western Cemetery,Giza,34
17154,2,Findspot,Western Cemetery,Giza,34
17172,2,Findspot,Western Cemetery,Giza,34
17185,2,Findspot,Western Cemetery,Giza,34
17222,2,Findspot,Western Cemetery,Giza,34
17235,2,Findspot,Western Cemetery,Giza,34
17253,2,Findspot,Western Cemetery,Giza,34
17303,2,Findspot,Western Cemetery,Giza,34
17321,2,Findspot,Western Cemetery,Giza,34
55425,2,Findspot,NULL,Giza,79
55590,2,Findspot,NULL,Giza,79
13645,2,Findspot,Eastern Cemetery,Giza,34
14027,2,Findspot,Western Cemetery,Giza,34
14045,2,Findspot,Eastern Cemetery,Giza,34
14210,2,Findspot,Eastern Cemetery,Giza,34
14445,2,Findspot,Eastern Cemetery,Giza,34
14628,2,Findspot,Eastern Cemetery,Giza,34
14678,2,Findspot,Eastern Cemetery,Giza,34
14696,2,Findspot,Eastern Cemetery,Giza,34
14746,2,Findspot,Eastern Cemetery,Giza,34
14845,2,Findspot,Eastern Cemetery,Giza,34
14913,2,Findspot,Eastern Cemetery,Giza,34
15232,2,Findspot,Eastern Cemetery,Giza,34
15313,2,Findspot,Eastern Cemetery,Giza,34
15381,2,Findspot,Western Cemetery,Giza,34
15818,2,Findspot,Western Cemetery,Giza,34
15917,2,Findspot,Eastern Cemetery,Giza,34
16168,2,Findspot,Western Cemetery,Giza,34
16236,2,Findspot,Western Cemetery,Giza,34
16286,2,Findspot,Western Cemetery,Giza,34
16317,2,Findspot,Western Cemetery,Giza,34
16367,2,Findspot,Western Cemetery,Giza,34
21230,2,Findspot,Eastern Cemetery,Giza,79
21316,2,Findspot,Eastern Cemetery,Giza,79
21583,2,Findspot,Eastern Cemetery,Giza,79
21784,2,Findspot,Eastern Cemetery,Giza,79
21865,2,Findspot,Eastern Cemetery,Giza,79
22302,2,Findspot,Eastern Cemetery,Giza,79
23706,2,Findspot,Eastern Cemetery,Giza,79
23970,2,Findspot,Eastern Cemetery,Giza,79
24741,2,Findspot,Western Cemetery,Giza,79
24791,2,Findspot,Eastern Cemetery,Giza,79
25191,2,Findspot,Eastern Cemetery,Giza,79
25591,2,Findspot,NULL,Giza,79
25792,2,Findspot,NULL,Giza,79
26127,2,Findspot,NULL,Giza,79
16853,2,Findspot,Western Cemetery,Giza,129
17789,2,Findspot,Western Cemetery,Giza,129
17857,2,Findspot,Western Cemetery,Giza,129
21180,2,Findspot,Eastern Cemetery,Giza,129
21533,2,Findspot,Eastern Cemetery,Giza,129
12756,2,Findspot,Eastern Cemetery,Giza,132
5590,1,Place Depicted,Eastern Cemetery,Giza,139
5603,1,Place Depicted,Eastern Cemetery,Giza,139
5621,1,Place Depicted,Western Cemetery,Giza,139
69379,2,Findspot,Western Cemetery,Giza,34
66639,2,Findspot,Eastern Cemetery,Giza,79
66657,2,Findspot,Eastern Cemetery,Giza,79
26145,2,Findspot,NULL,Giza,80
21766,2,Findspot,Eastern Cemetery,Giza,81
44980,2,Findspot,Western Cemetery,Giza,81
13559,2,Findspot,Eastern Cemetery,Giza,82
14163,2,Findspot,Eastern Cemetery,Giza,82
14764,2,Findspot,Eastern Cemetery,Giza,82
26195,2,Findspot,NULL,Giza,34
26213,2,Findspot,NULL,Giza,34
26260,2,Findspot,NULL,Giza,34
26263,2,Findspot,NULL,Giza,34
26310,2,Findspot,NULL,Giza,34
26378,2,Findspot,NULL,Giza,34
16414,2,Findspot,Western Cemetery,Giza,34
16432,2,Findspot,Western Cemetery,Giza,34
16639,2,Findspot,Western Cemetery,Giza,34
16707,2,Findspot,Western Cemetery,Giza,34
16764,2,Findspot,Western Cemetery,Giza,34
16775,2,Findspot,Western Cemetery,Giza,34
16832,2,Findspot,Western Cemetery,Giza,34
16882,2,Findspot,Western Cemetery,Giza,34
16900,2,Findspot,Western Cemetery,Giza,34
16950,2,Findspot,Western Cemetery,Giza,34
17039,2,Findspot,Western Cemetery,Giza,34
17057,2,Findspot,Western Cemetery,Giza,34
17107,2,Findspot,Western Cemetery,Giza,34
17164,2,Findspot,Western Cemetery,Giza,34
17175,2,Findspot,Western Cemetery,Giza,34
17214,2,Findspot,Western Cemetery,Giza,34
17232,2,Findspot,Western Cemetery,Giza,34
17243,2,Findspot,Western Cemetery,Giza,34
17282,2,Findspot,Western Cemetery,Giza,34
17300,2,Findspot,Western Cemetery,Giza,34
17418,2,Findspot,Menkaure Quarry Cemetery,Giza,34
17457,2,Findspot,Eastern Cemetery,Giza,34
17525,2,Findspot,Western Cemetery,Giza,34
17575,2,Findspot,Eastern Cemetery,Giza,34
55297,2,Findspot,NULL,Giza,79
13431,2,Findspot,Eastern Cemetery,Giza,34
13556,2,Findspot,Eastern Cemetery,Giza,34
14024,2,Findspot,Eastern Cemetery,Giza,34
14903,2,Findspot,Eastern Cemetery,Giza,34
15167,2,Findspot,Eastern Cemetery,Giza,34
15235,2,Findspot,Eastern Cemetery,Giza,34
15253,2,Findspot,Eastern Cemetery,Giza,34
15303,2,Findspot,Eastern Cemetery,Giza,34
15321,2,Findspot,Eastern Cemetery,Giza,34
15371,2,Findspot,Western Cemetery,Giza,34
15410,2,Findspot,Western Cemetery,Giza,34
15546,2,Findspot,Eastern Cemetery,Giza,34
15635,2,Findspot,Eastern Cemetery,Giza,34
15760,2,Findspot,Eastern Cemetery,Giza,34
15810,2,Findspot,Western Cemetery,Giza,34
15828,2,Findspot,Eastern Cemetery,Giza,34
15839,2,Findspot,Eastern Cemetery,Giza,34
16171,2,Findspot,Western Cemetery,Giza,34
16228,2,Findspot,Western Cemetery,Giza,34
16239,2,Findspot,Western Cemetery,Giza,34
16257,2,Findspot,Eastern Cemetery,Giza,34
16307,2,Findspot,Western Cemetery,Giza,34
20783,2,Findspot,Eastern Cemetery,Giza,79
21112,2,Findspot,Eastern Cemetery,Giza,79
21201,2,Findspot,Eastern Cemetery,Giza,79
21512,2,Findspot,Eastern Cemetery,Giza,79
21630,2,Findspot,Eastern Cemetery,Giza,79
22205,2,Findspot,Eastern Cemetery,Giza,79
22380,2,Findspot,Eastern Cemetery,Giza,79
22448,2,Findspot,Eastern Cemetery,Giza,79
22655,2,Findspot,Eastern Cemetery,Giza,79
23834,2,Findspot,Western Cemetery,Giza,79
24702,2,Findspot,Western Cemetery,Giza,79
25881,2,Findspot,NULL,Giza,79
26174,2,Findspot,NULL,Giza,79
20626,2,Findspot,Eastern Cemetery,Giza,129
48659,2,Findspot,NULL,Giza,129
45469,2,Findspot,Western Cemetery,Giza,132
5600,1,Place Depicted,Eastern Cemetery,Giza,139
5611,1,Place Depicted,Western Cemetery,Giza,139
69358,2,Findspot,Western Cemetery,Giza,34
69376,2,Findspot,Western Cemetery,Giza,34
66686,2,Findspot,Eastern Cemetery,Giza,79
18754,2,Findspot,Eastern Cemetery,Giza,81
54879,2,Findspot,NULL,Giza,81
6604,2,Findspot,Eastern Cemetery,Giza,82
9276,2,Findspot,Eastern Cemetery,Giza,82
11870,2,Findspot,Eastern Cemetery,Giza,82
14717,2,Findspot,Eastern Cemetery,Giza,82
15185,2,Findspot,Eastern Cemetery,Giza,82
26106,2,Findspot,NULL,Giza,34
26192,2,Findspot,NULL,Giza,34
26242,2,Findspot,NULL,Giza,34
26281,2,Findspot,NULL,Giza,34
26331,2,Findspot,NULL,Giza,34
26349,2,Findspot,NULL,Giza,34
26506,2,Findspot,Western Cemetery,Giza,34
13391,2,Findspot,Eastern Cemetery,Giza,34
13859,2,Findspot,Eastern Cemetery,Giza,34
14596,2,Findspot,Eastern Cemetery,Giza,34
14731,2,Findspot,Eastern Cemetery,Giza,34
14914,2,Findspot,Eastern Cemetery,Giza,34
14931,2,Findspot,Western Cemetery,Giza,34
14996,2,Findspot,Eastern Cemetery,Giza,34
15063,2,Findspot,Eastern Cemetery,Giza,34
15196,2,Findspot,Eastern Cemetery,Giza,34
15263,2,Findspot,Eastern Cemetery,Giza,34
15349,2,Findspot,Eastern Cemetery,Giza,34
15417,2,Findspot,Western Cemetery,Giza,34
15514,2,Findspot,Eastern Cemetery,Giza,34
15600,2,Findspot,Western Cemetery,Giza,34
15782,2,Findspot,Western Cemetery,Giza,34
15817,2,Findspot,Eastern Cemetery,Giza,34
15868,2,Findspot,Eastern Cemetery,Giza,34
16068,2,Findspot,Eastern Cemetery,Giza,34
16135,2,Findspot,Western Cemetery,Giza,34
16186,2,Findspot,Western Cemetery,Giza,34
16200,2,Findspot,Western Cemetery,Giza,34
16268,2,Findspot,Western Cemetery,Giza,34
16335,2,Findspot,Western Cemetery,Giza,34
20598,2,Findspot,Eastern Cemetery,Giza,79
20798,2,Findspot,Eastern Cemetery,Giza,79
20965,2,Findspot,Eastern Cemetery,Giza,79
21147,2,Findspot,Eastern Cemetery,Giza,79
21165,2,Findspot,Eastern Cemetery,Giza,79
21416,2,Findspot,Eastern Cemetery,Giza,79
21565,2,Findspot,Eastern Cemetery,Giza,79
21884,2,Findspot,Eastern Cemetery,Giza,79
22202,2,Findspot,Eastern Cemetery,Giza,79
22419,2,Findspot,Eastern Cemetery,Giza,79
22837,2,Findspot,Eastern Cemetery,Giza,79
23037,2,Findspot,Eastern Cemetery,Giza,79
23705,2,Findspot,Eastern Cemetery,Giza,79
24691,2,Findspot,Western Cemetery,Giza,79
24709,2,Findspot,Western Cemetery,Giza,79
25509,2,Findspot,NULL,Giza,79
25577,2,Findspot,NULL,Giza,79
26095,2,Findspot,NULL,Giza,79
26146,2,Findspot,NULL,Giza,79
26163,2,Findspot,NULL,Giza,79
26177,2,Findspot,NULL,Giza,79
20212,2,Findspot,Eastern Cemetery,Giza,129
23823,2,Findspot,Western Cemetery,Giza,129
53036,2,Findspot,NULL,Giza,129
13059,2,Findspot,Eastern Cemetery,Giza,132
25309,2,Findspot,Western Cemetery,Giza,132
45466,2,Findspot,Western Cemetery,Giza,132
5589,1,Place Depicted,Eastern Cemetery,Giza,139
66740,2,Findspot,Western Cemetery,Giza,34
69330,2,Findspot,Western Cemetery,Giza,34
69347,2,Findspot,Western Cemetery,Giza,34
69361,2,Findspot,Western Cemetery,Giza,34
69365,2,Findspot,Western Cemetery,Giza,34
66654,2,Findspot,Eastern Cemetery,Giza,79
66672,2,Findspot,Eastern Cemetery,Giza,79
66689,2,Findspot,Eastern Cemetery,Giza,79
18072,2,Findspot,Eastern Cemetery,Giza,80
5822,2,Findspot,Eastern Cemetery,Giza,82
5989,2,Findspot,Eastern Cemetery,Giza,82
11438,2,Findspot,Eastern Cemetery,Giza,82
20130,2,Findspot,Eastern Cemetery,Giza,82
16600,2,Findspot,Western Cemetery,Giza,34
16603,2,Findspot,Western Cemetery,Giza,34
16786,2,Findspot,Western Cemetery,Giza,34
16803,2,Findspot,Western Cemetery,Giza,34
16821,2,Findspot,Western Cemetery,Giza,34
16854,2,Findspot,Western Cemetery,Giza,34
16868,2,Findspot,Western Cemetery,Giza,34
16935,2,Findspot,Western Cemetery,Giza,34
17003,2,Findspot,Western Cemetery,Giza,34
17021,2,Findspot,Western Cemetery,Giza,34
17135,2,Findspot,Western Cemetery,Giza,34
17186,2,Findspot,Western Cemetery,Giza,34
17203,2,Findspot,Western Cemetery,Giza,34
17221,2,Findspot,Western Cemetery,Giza,34
17254,2,Findspot,Western Cemetery,Giza,34
17272,2,Findspot,Western Cemetery,Giza,34
17289,2,Findspot,Western Cemetery,Giza,34
13465,2,Findspot,Eastern Cemetery,Giza,34
13522,2,Findspot,Eastern Cemetery,Giza,34
14022,2,Findspot,Western Cemetery,Giza,34
14215,2,Findspot,Eastern Cemetery,Giza,34
14508,2,Findspot,Eastern Cemetery,Giza,34
14994,2,Findspot,Eastern Cemetery,Giza,34
15151,2,Findspot,Eastern Cemetery,Giza,34
15201,2,Findspot,Eastern Cemetery,Giza,34
15237,2,Findspot,Eastern Cemetery,Giza,34
15251,2,Findspot,Eastern Cemetery,Giza,34
15394,2,Findspot,Western Cemetery,Giza,34
15494,2,Findspot,Eastern Cemetery,Giza,34
15580,2,Findspot,Eastern Cemetery,Giza,34
15637,2,Findspot,Eastern Cemetery,Giza,34
15787,2,Findspot,Eastern Cemetery,Giza,34
15794,2,Findspot,Eastern Cemetery,Giza,34
15980,2,Findspot,Eastern Cemetery,Giza,34
16137,2,Findspot,Western Cemetery,Giza,34
16173,2,Findspot,Western Cemetery,Giza,34
16323,2,Findspot,Western Cemetery,Giza,34
16330,2,Findspot,Western Cemetery,Giza,34
16380,2,Findspot,Western Cemetery,Giza,34
20874,2,Findspot,Eastern Cemetery,Giza,79
20960,2,Findspot,Eastern Cemetery,Giza,79
21596,2,Findspot,Eastern Cemetery,Giza,79
21753,2,Findspot,Eastern Cemetery,Giza,79
22296,2,Findspot,Eastern Cemetery,Giza,79
23675,2,Findspot,Western Cemetery,Giza,79
24718,2,Findspot,Western Cemetery,Giza,79
26083,2,Findspot,NULL,Giza,79
26140,2,Findspot,NULL,Giza,79
18359,2,Findspot,Western Cemetery,Giza,129
18895,2,Findspot,Eastern Cemetery,Giza,129
21110,2,Findspot,Eastern Cemetery,Giza,129
21410,2,Findspot,Eastern Cemetery,Giza,129
45467,2,Findspot,Western Cemetery,Giza,132
16430,2,Findspot,Western Cemetery,Giza,34
16437,2,Findspot,Western Cemetery,Giza,34
16566,2,Findspot,Western Cemetery,Giza,34
16623,2,Findspot,Western Cemetery,Giza,34
16780,2,Findspot,Western Cemetery,Giza,34
16830,2,Findspot,Western Cemetery,Giza,34
16866,2,Findspot,Western Cemetery,Giza,34
16916,2,Findspot,Western Cemetery,Giza,34
16973,2,Findspot,Western Cemetery,Giza,34
17023,2,Findspot,Western Cemetery,Giza,34
17073,2,Findspot,Western Cemetery,Giza,34
17109,2,Findspot,Western Cemetery,Giza,34
17159,2,Findspot,Western Cemetery,Giza,34
17209,2,Findspot,Western Cemetery,Giza,34
17216,2,Findspot,Western Cemetery,Giza,34
17259,2,Findspot,Western Cemetery,Giza,34
17366,2,Findspot,Western Cemetery,Giza,34
17473,2,Findspot,Western Cemetery,Giza,34
55420,2,Findspot,NULL,Giza,79
69360,2,Findspot,Western Cemetery,Giza,34
69374,2,Findspot,Western Cemetery,Giza,34
66652,2,Findspot,Eastern Cemetery,Giza,79
9271,2,Findspot,Eastern Cemetery,Giza,82
10121,2,Findspot,Eastern Cemetery,Giza,82
14165,2,Findspot,Eastern Cemetery,Giza,82
15530,2,Findspot,Eastern Cemetery,Giza,82
18738,2,Findspot,Eastern Cemetery,Giza,82
26190,2,Findspot,NULL,Giza,34
26197,2,Findspot,NULL,Giza,34
26226,2,Findspot,NULL,Giza,34
26276,2,Findspot,NULL,Giza,34
26333,2,Findspot,NULL,Giza,34
26383,2,Findspot,NULL,Giza,34
26490,2,Findspot,Western Cemetery,Giza,34
26626,2,Findspot,Western Cemetery,Giza,34
26676,2,Findspot,Western Cemetery,Giza,34
26726,2,Findspot,Western Cemetery,Giza,34
38501,2,Findspot,Western Cemetery,Giza,34
45067,2,Findspot,Western Cemetery,Giza,34
45074,2,Findspot,Western Cemetery,Giza,34
45503,2,Findspot,G I-South Cemetery,Giza,34
10207,2,Findspot,Eastern Cemetery,Giza,84
14558,2,Findspot,Eastern Cemetery,Giza,84
14851,2,Findspot,Eastern Cemetery,Giza,84
17802,2,Findspot,Eastern Cemetery,Giza,84
13931,2,Findspot,Eastern Cemetery,Giza,34
14056,2,Findspot,Eastern Cemetery,Giza,34
14149,2,Findspot,Eastern Cemetery,Giza,34
14217,2,Findspot,Eastern Cemetery,Giza,34
14242,2,Findspot,Eastern Cemetery,Giza,34
14256,2,Findspot,Eastern Cemetery,Giza,34
14335,2,Findspot,Eastern Cemetery,Giza,34
14749,2,Findspot,Eastern Cemetery,Giza,34
15003,2,Findspot,Eastern Cemetery,Giza,34
15042,2,Findspot,Eastern Cemetery,Giza,34
15203,2,Findspot,Eastern Cemetery,Giza,34
15217,2,Findspot,Eastern Cemetery,Giza,34
15310,2,Findspot,Eastern Cemetery,Giza,34
15328,2,Findspot,Eastern Cemetery,Giza,34
15335,2,Findspot,Eastern Cemetery,Giza,34
15396,2,Findspot,Western Cemetery,Giza,34
15403,2,Findspot,Western Cemetery,Giza,34
15710,2,Findspot,Eastern Cemetery,Giza,34
15796,2,Findspot,Western Cemetery,Giza,34
15803,2,Findspot,Eastern Cemetery,Giza,34
15889,2,Findspot,Eastern Cemetery,Giza,34
15914,2,Findspot,Eastern Cemetery,Giza,34
16196,2,Findspot,Western Cemetery,Giza,34
16203,2,Findspot,Western Cemetery,Giza,34
16382,2,Findspot,Western Cemetery,Giza,34
20540,2,Findspot,Eastern Cemetery,Giza,79
20565,2,Findspot,Eastern Cemetery,Giza,79
20858,2,Findspot,Eastern Cemetery,Giza,79
20944,2,Findspot,Eastern Cemetery,Giza,79
21144,2,Findspot,Eastern Cemetery,Giza,79
21619,2,Findspot,Eastern Cemetery,Giza,79
21730,2,Findspot,Eastern Cemetery,Giza,79
22198,2,Findspot,Eastern Cemetery,Giza,79
22212,2,Findspot,Eastern Cemetery,Giza,79
22223,2,Findspot,Eastern Cemetery,Giza,79
22423,2,Findspot,Eastern Cemetery,Giza,79
22930,2,Findspot,Eastern Cemetery,Giza,79
23709,2,Findspot,Eastern Cemetery,Giza,79
24284,2,Findspot,Western Cemetery,Giza,79
24484,2,Findspot,Western Cemetery,Giza,79
24695,2,Findspot,Western Cemetery,Giza,79
25581,2,Findspot,NULL,Giza,79
26142,2,Findspot,NULL,Giza,79
26156,2,Findspot,NULL,Giza,79
26167,2,Findspot,NULL,Giza,79
16800,2,Findspot,Western Cemetery,Giza,129
18872,2,Findspot,Eastern Cemetery,Giza,129
20751,2,Findspot,Western Cemetery,Giza,129
15728,2,Findspot,Eastern Cemetery,Giza,132
45462,2,Findspot,Western Cemetery,Giza,132
45476,2,Findspot,Western Cemetery,Giza,132
5636,1,Place Depicted,Eastern Cemetery,Giza,139
69344,2,Findspot,Western Cemetery,Giza,34
69351,2,Findspot,Western Cemetery,Giza,34
66668,2,Findspot,Eastern Cemetery,Giza,79
66675,2,Findspot,Eastern Cemetery,Giza,79
66693,2,Findspot,Eastern Cemetery,Giza,79
6243,2,Findspot,Eastern Cemetery,Giza,80
44969,2,Findspot,Western Cemetery,Giza,81
13724,2,Findspot,Eastern Cemetery,Giza,82
14724,2,Findspot,Eastern Cemetery,Giza,82
16289,2,Findspot,Eastern Cemetery,Giza,82
19472,2,Findspot,Eastern Cemetery,Giza,82
20526,2,Findspot,Eastern Cemetery,Giza,82
16396,2,Findspot,Western Cemetery,Giza,34
16421,2,Findspot,Western Cemetery,Giza,34
16607,2,Findspot,Western Cemetery,Giza,34
16689,2,Findspot,Western Cemetery,Giza,34
16714,2,Findspot,Western Cemetery,Giza,34
16782,2,Findspot,Western Cemetery,Giza,34
16807,2,Findspot,Western Cemetery,Giza,34
16914,2,Findspot,Western Cemetery,Giza,34
17000,2,Findspot,Western Cemetery,Giza,34
17007,2,Findspot,Western Cemetery,Giza,34
17075,2,Findspot,Western Cemetery,Giza,34
17089,2,Findspot,Western Cemetery,Giza,34
17114,2,Findspot,Western Cemetery,Giza,34
17182,2,Findspot,Western Cemetery,Giza,34
17200,2,Findspot,Western Cemetery,Giza,34
17207,2,Findspot,Western Cemetery,Giza,34
16424,2,Findspot,Western Cemetery,Giza,34
16681,2,Findspot,Western Cemetery,Giza,34
16715,2,Findspot,Western Cemetery,Giza,34
16788,2,Findspot,Western Cemetery,Giza,34
16824,2,Findspot,Western Cemetery,Giza,34
16924,2,Findspot,Western Cemetery,Giza,34
16958,2,Findspot,Western Cemetery,Giza,34
16981,2,Findspot,Western Cemetery,Giza,34
17081,2,Findspot,Western Cemetery,Giza,34
17115,2,Findspot,Western Cemetery,Giza,34
17117,2,Findspot,Western Cemetery,Giza,34
17122,2,Findspot,Western Cemetery,Giza,34
17151,2,Findspot,Western Cemetery,Giza,34
17217,2,Findspot,Western Cemetery,Giza,34
17224,2,Findspot,Western Cemetery,Giza,34
17251,2,Findspot,Western Cemetery,Giza,34
17258,2,Findspot,Western Cemetery,Giza,34
17324,2,Findspot,Western Cemetery,Giza,34
17360,2,Findspot,Western Cemetery,Giza,34
17551,2,Findspot,Western Cemetery,Giza,34
47974,2,Findspot,Eastern Cemetery,Giza,79
52654,2,Findspot,Eastern Cemetery,Giza,79
55564,2,Findspot,NULL,Giza,79
13480,2,Findspot,Eastern Cemetery,Giza,34
13580,2,Findspot,Eastern Cemetery,Giza,34
14416,2,Findspot,Eastern Cemetery,Giza,34
14652,2,Findspot,Eastern Cemetery,Giza,34
14916,2,Findspot,Eastern Cemetery,Giza,34
14945,2,Findspot,Western Cemetery,Giza,34
15209,2,Findspot,Eastern Cemetery,Giza,34
15243,2,Findspot,Eastern Cemetery,Giza,34
15245,2,Findspot,Eastern Cemetery,Giza,34
15345,2,Findspot,Eastern Cemetery,Giza,34
15379,2,Findspot,Western Cemetery,Giza,34
15452,2,Findspot,Eastern Cemetery,Giza,34
15543,2,Findspot,Eastern Cemetery,Giza,34
15922,2,Findspot,Eastern Cemetery,Giza,34
16281,2,Findspot,Western Cemetery,Giza,34
16315,2,Findspot,Western Cemetery,Giza,34
16322,2,Findspot,Western Cemetery,Giza,34
16388,2,Findspot,Western Cemetery,Giza,34
20568,2,Findspot,Eastern Cemetery,Giza,79
20961,2,Findspot,Eastern Cemetery,Giza,79
20966,2,Findspot,Eastern Cemetery,Giza,79
21102,2,Findspot,Eastern Cemetery,Giza,79
21159,2,Findspot,Eastern Cemetery,Giza,79
21225,2,Findspot,Eastern Cemetery,Giza,79
21259,2,Findspot,Eastern Cemetery,Giza,79
21361,2,Findspot,Eastern Cemetery,Giza,79
21402,2,Findspot,Eastern Cemetery,Giza,79
21502,2,Findspot,Eastern Cemetery,Giza,79
21504,2,Findspot,Eastern Cemetery,Giza,79
21604,2,Findspot,Eastern Cemetery,Giza,79
21795,2,Findspot,Eastern Cemetery,Giza,79
21797,2,Findspot,Eastern Cemetery,Giza,79
22231,2,Findspot,Eastern Cemetery,Giza,79
22297,2,Findspot,Eastern Cemetery,Giza,79
22338,2,Findspot,Eastern Cemetery,Giza,79
22438,2,Findspot,Eastern Cemetery,Giza,79
22840,2,Findspot,Eastern Cemetery,Giza,79
23674,2,Findspot,Western Cemetery,Giza,79
24705,2,Findspot,Western Cemetery,Giza,79
24710,2,Findspot,Western Cemetery,Giza,79
24712,2,Findspot,Western Cemetery,Giza,79
25748,2,Findspot,NULL,Giza,79
15645,2,Findspot,Eastern Cemetery,Giza,129
16722,2,Findspot,Western Cemetery,Giza,129
19196,2,Findspot,Eastern Cemetery,Giza,129
45459,2,Findspot,Western Cemetery,Giza,132
45461,2,Findspot,Western Cemetery,Giza,132
5585,1,Place Depicted,Eastern Cemetery,Giza,139
5592,1,Place Depicted,Eastern Cemetery,Giza,139
5619,1,Place Depicted,Eastern Cemetery,Giza,139
5626,1,Place Depicted,Western Cemetery,Giza,139
66451,2,Findspot,NULL,Giza,34
69332,2,Findspot,Western Cemetery,Giza,34
69366,2,Findspot,Western Cemetery,Giza,34
69368,2,Findspot,Western Cemetery,Giza,34
66660,2,Findspot,Eastern Cemetery,Giza,79
13826,2,Findspot,Eastern Cemetery,Giza,34
13912,2,Findspot,Eastern Cemetery,Giza,34
