SiteID,MediaMasterID,PrimaryDisplay
550,28277,0
550,28341,0
550,20687,0
550,20820,0
550,81,0
550,9760,0
550,9643,0
550,25623,0
550,25587,0
550,25589,0
550,20677,0
550,9761,0
550,44882,0
550,44884,0
550,39759,0
550,38150,0
550,38155,0
550,38157,0
550,28236,0
550,28256,0
550,27320,0
550,27325,0
550,28640,0
550,28649,0
552,29692,0
552,29773,1
552,39687,0
552,34,0
552,70,0
552,29,0
552,29691,0
552,29693,0
552,41241,0
553,41241,0
553,29693,0
553,29,0
553,70,0
553,34,0
553,29773,1
553,29692,0
553,39688,0
554,29678,0
554,29680,0
554,29681,0
554,28025,0
554,30900,0
554,30648,0
554,25768,0
554,25800,0
554,25804,0
554,20937,0
554,20938,0
554,20939,0
554,20940,0
554,20922,0
554,20924,0
554,14503,0
554,14504,0
554,14386,0
554,15893,0
554,10442,0
554,10894,0
554,48014,1
554,57290,0
554,53061,0
554,53062,0
554,53109,0
554,29797,0
554,47128,0
554,41243,0
554,41244,0
554,60261,0
554,60262,0
554,51638,0
554,51639,0
554,51640,0
554,51641,0
554,51758,0
554,80704,0
554,29692,0
554,29683,0
554,29685,0
554,29869,0
554,29751,0
554,29740,0
554,29767,0
554,29801,0
554,43862,0
554,29633,0
554,29635,0
554,29449,0
554,15334,0
554,15336,0
554,15068,0
554,14459,0
554,14475,0
554,14502,0
554,14384,0
554,10890,0
554,20941,0
554,20943,0
554,20859,0
554,16170,0
554,16172,0
554,25764,0
554,25773,0
554,25791,0
554,25805,0
554,59924,0
554,59899,0
554,74557,0
554,51677,0
554,51679,0
554,80705,0
554,80707,0
554,49712,0
554,49773,0
554,48126,0
554,47926,0
554,41242,0
554,47124,0
554,47122,0
554,59767,0
554,53333,0
554,53063,0
554,57291,0
554,57293,0
554,29773,0
554,29804,0
554,29805,0
554,29786,0
554,29787,0
554,29753,0
554,29754,0
554,29723,0
554,29755,0
554,29756,0
554,29703,0
554,29686,0
554,47120,0
554,29872,0
554,29873,0
554,29953,0
554,29954,0
554,29955,0
554,28033,0
554,25792,0
554,25793,0
554,25775,0
554,25776,0
554,25777,0
554,25778,0
554,30724,0
554,20914,0
554,15347,0
554,15333,0
554,49794,0
554,49774,0
554,59921,0
554,59922,0
554,57295,0
554,57296,0
554,57297,0
554,52936,0
554,60271,0
554,52735,0
554,80676,0
554,80677,0
554,80678,0
554,34,0
554,70,0
554,10439,0
554,10441,0
554,29,0
554,16171,0
554,18852,0
554,17552,0
554,17834,0
554,15335,0
554,15362,0
554,15253,0
554,14460,0
554,14476,0
554,14385,0
554,29534,0
554,30745,0
554,30752,0
554,30727,0
554,24813,0
554,25790,0
554,25808,0
554,25815,0
554,20858,0
554,20942,0
554,20944,0
554,20926,0
554,20910,0
554,29693,0
554,29677,0
554,29684,0
554,29752,0
554,29634,0
554,29800,0
554,29757,0
554,29766,0
554,43863,0
554,30002,0
554,47882,0
554,47121,0
554,47123,0
554,41241,0
554,47927,0
554,48032,0
554,57292,0
554,57294,0
554,53348,0
554,49772,0
554,49713,0
554,60275,0
554,51678,0
554,52144,0
554,80706,0
555,44835,0
555,29766,0
555,29,0
555,10441,0
555,70,0
555,30856,0
555,29754,1
555,39733,0
555,30946,0
555,30953,0
555,44834,0
555,29767,0
555,44836,0
555,25804,0
555,39689,0
555,39691,0
557,39692,0
557,39690,0
557,29694,0
557,29695,0
557,29679,0
557,20924,0
557,44837,0
557,44838,0
557,74384,0
557,29690,0
557,29985,0
557,39734,0
557,39693,0
557,39695,0
557,25880,0
557,29753,1
557,29773,0
557,29689,0
557,29870,0
557,20945,0
557,34,0
557,29,0
557,25881,0
557,25774,0
557,30947,0
557,39694,0
557,29682,0
557,41241,0
558,41241,0
558,29766,0
558,44840,0
558,44842,0
558,44849,0
558,39696,0
558,39701,0
558,39703,0
558,31272,0
558,31222,0
558,29,0
558,34,0
558,70,0
558,17834,0
558,29773,0
558,29753,1
558,39697,0
558,39698,0
558,39699,0
558,39700,0
558,30958,0
558,31225,0
558,44844,0
558,44845,0
558,44846,0
558,44847,0
558,39702,0
558,39704,0
558,39709,0
558,29874,0
558,44841,0
558,44843,0
558,44848,0
558,44850,0
558,30964,0
558,31246,0
558,44839,0
558,20924,0
558,39705,0
558,39706,0
558,39707,0
558,39708,0
558,30948,0
558,31268,0
559,30648,0
559,30900,0
559,25804,0
559,20922,0
559,20923,0
559,29698,0
559,41245,0
559,49716,0
559,30955,0
559,30855,0
559,29767,0
559,29699,0
559,39711,0
559,30957,0
559,29754,1
559,70,0
559,34,0
559,10441,0
559,10439,0
559,29,0
559,30634,0
559,24813,0
559,39710,0
559,39712,0
559,44851,0
559,29766,0
559,29700,0
560,29707,0
560,29768,1
560,24813,0
560,29,0
560,10439,0
560,10441,0
560,34,0
560,70,0
560,29704,0
560,39713,0
560,39714,0
560,29701,0
560,29751,0
560,44852,0
560,49716,0
560,29696,0
560,20923,0
560,20922,0
560,25804,0
560,30900,0
560,30648,0
561,30949,1
561,18132,0
561,14638,0
561,44853,0
561,44854,0
561,44855,0
561,44856,0
561,44857,0
561,29867,0
561,39718,0
561,39720,0
561,39715,0
561,39716,0
561,39717,0
561,31243,0
561,70,0
561,34,0
561,29,0
561,30954,0
561,39719,0
561,39721,0
561,20960,0
561,29868,0
562,29868,0
562,44858,0
562,44860,0
562,20960,0
562,29,0
562,34,0
562,70,0
562,44859,0
562,49719,0
562,17544,1
562,30965,0
562,39722,0
562,39723,0
563,39724,0
563,27357,1
563,70,0
563,34,0
563,29,0
564,29,0
564,34,0
564,70,0
564,39726,0
564,44861,0
564,27357,0
564,39725,0
564,30966,1
565,30967,0
565,27357,0
565,39727,0
565,39729,0
565,30853,1
565,44862,0
565,44863,0
565,44864,0
565,30857,0
565,24809,0
565,39730,0
565,39728,0
565,30961,0
565,70,0
565,34,0
565,29,0
566,29,0
566,45026,0
566,60366,0
566,60084,0
566,59514,0
566,60086,0
566,60071,0
566,59519,0
566,59517,0
566,49755,0
566,49750,1
566,59478,0
566,60180,0
567,59526,0
567,52193,0
567,73266,0
567,85967,0
567,85968,0
567,85951,0
567,85952,0
567,49751,0
567,49752,0
567,53310,0
567,28291,0
567,28259,0
567,25670,0
567,25566,0
567,20673,0
567,31769,0
567,24782,0
567,24783,0
567,24784,0
567,38084,0
567,38085,0
567,38086,0
567,38087,0
567,38101,0
567,38102,0
567,38103,0
567,38104,0
567,28641,0
567,28693,0
567,28692,0
567,20687,0
567,10460,0
567,9643,0
567,9759,0
567,81,0
567,86012,0
567,85996,0
567,85887,0
567,85889,0
567,85969,0
567,24785,0
567,24787,0
567,24794,0
567,24796,0
567,28640,0
567,28429,0
567,27327,0
567,28261,0
567,38080,0
567,38082,0
567,38089,0
567,38091,0
567,38098,0
567,38100,0
567,38105,0
567,38107,0
567,38114,0
567,38116,0
567,44866,0
567,43866,0
567,25639,0
567,25671,0
567,25273,0
567,25278,0
567,25280,0
567,16847,0
567,15854,0
567,15070,0
567,39731,0
567,39732,0
567,40366,0
567,24792,0
567,24790,0
567,24791,0
567,38078,0
567,38079,0
567,38092,0
567,38093,0
567,38094,0
567,38095,0
567,38096,0
567,38109,0
567,38110,0
567,38111,0
567,38112,0
567,25274,0
567,25275,0
567,28266,0
567,28269,0
567,28634,0
567,28635,0
567,28619,0
567,28633,0
567,28618,0
567,28703,0
567,20678,1
567,14295,0
567,14296,0
567,45026,0
567,44865,0
567,43865,0
567,86011,0
567,85995,0
567,85888,0
567,74347,0
567,29,0
567,9644,0
567,9762,0
567,14994,0
567,31338,0
567,24786,0
567,24788,0
567,24793,0
567,24795,0
567,24797,0
567,39769,0
567,38081,0
567,38083,0
567,38088,0
567,38090,0
567,38097,0
567,38099,0
567,38106,0
567,38108,0
567,38113,0
567,38115,0
567,20583,0
567,20660,0
567,20683,0
567,20674,0
567,25565,0
567,25279,0
567,19329,0
567,25640,0
567,28673,0
567,28639,0
567,28691,0
567,28237,0
567,28262,0
567,28337,0
568,28364,0
568,28346,0
568,28348,0
568,28480,0
568,28532,0
568,25286,0
568,20660,1
568,38290,0
568,38292,0
568,38297,0
568,38299,0
568,38306,0
568,38308,0
568,38315,0
568,38317,0
568,38322,0
568,38324,0
568,20033,0
568,9644,0
568,29,0
568,44783,0
568,44785,0
568,9982,0
568,9985,0
568,20045,0
568,20011,0
568,28433,0
568,28434,0
568,28435,0
568,28349,0
568,28351,0
568,25277,0
568,24791,0
568,31123,0
568,38293,0
568,38294,0
568,38295,0
568,38296,0
568,38310,0
568,38311,0
568,38312,0
568,38313,0
568,38326,0
568,38327,0
568,38328,0
568,38329,0
568,25664,0
568,44782,0
568,44784,0
568,38289,0
568,38291,0
568,38298,0
568,38300,0
568,38305,0
568,38307,0
568,38309,0
568,38314,0
568,38316,0
568,38323,0
568,38325,0
568,28338,0
568,28345,0
568,28347,0
568,28570,0
568,31205,0
568,81,0
568,9759,0
568,28542,0
568,28559,0
568,38285,0
568,38286,0
568,38287,0
568,38288,0
568,38301,0
568,38302,0
568,38303,0
568,38304,0
568,38318,0
568,38319,0
568,38320,0
568,38321,0
568,25284,0
568,28344,0
568,30849,0
568,30850,0
568,44786,0
568,60930,0
568,60931,0
569,29,0
569,34,0
569,70,1
570,34,0
570,10439,0
570,29,0
570,17834,0
570,39735,0
570,39737,0
570,24811,0
570,24813,0
570,20926,0
570,44867,0
570,29752,0
570,29984,0
570,51678,0
570,41241,0
570,49715,0
570,29672,0
570,29687,0
570,29723,0
570,29753,0
570,29773,0
570,52936,0
570,74559,0
570,51758,0
570,29697,0
570,53109,0
570,53062,0
570,53061,0
570,30900,0
570,30648,0
570,28026,1
570,20922,0
570,20924,0
570,20923,0
570,20937,0
570,31137,0
570,39736,0
570,29874,0
570,29783,0
570,25796,0
570,51679,0
570,51677,0
570,49714,0
570,41247,0
570,53063,0
570,53333,0
571,44868,0
571,39738,0
571,31268,0
571,39739,0
571,49717,0
571,44869,0
571,29,0
571,34,0
571,70,1
572,9730,0
572,9669,1
572,9671,0
572,29,0
572,14694,0
572,14708,0
572,16189,0
572,16162,0
572,18284,0
572,25038,0
572,25086,0
572,26685,0
572,26585,0
572,27212,0
572,24847,0
572,24979,0
572,31388,0
572,49229,0
572,36754,0
572,36761,0
572,44249,0
572,36755,0
572,36756,0
572,36757,0
572,36758,0
572,36759,0
572,26648,0
572,18289,0
572,16335,0
572,16336,0
572,14697,0
572,9516,0
572,9517,0
572,9731,0
572,9581,0
572,9582,0
572,72,0
572,44251,0
572,44252,0
572,44253,0
572,44254,0
572,24849,0
572,25000,0
572,27190,0
572,27221,0
572,26987,0
572,26988,0
572,25452,0
572,18265,0
572,16157,0
572,9740,0
572,36760,0
572,36762,0
572,44250,0
572,44255,0
572,26986,0
572,27211,0
572,16163,0
572,20468,0
572,9670,0
572,9536,0
572,9543,0
572,49228,0
573,49228,0
573,51275,0
573,9536,0
573,9670,0
573,26532,0
573,26986,0
573,24912,0
573,36771,0
573,44257,0
573,36769,0
573,9740,0
573,16158,0
573,16159,0
573,16160,0
573,18265,0
573,16059,0
573,25434,0
573,26988,0
573,26987,0
573,26536,0
573,27221,0
573,25000,0
573,24849,0
573,36764,0
573,36765,0
573,36766,0
573,36767,0
573,72,0
573,9582,0
573,9731,0
573,9517,0
573,9516,0
573,14697,0
573,18289,0
573,26648,0
573,26711,0
573,36772,0
573,36773,0
573,36774,0
573,51282,0
573,44259,0
573,44260,0
573,44261,0
573,44262,0
573,44256,0
573,44258,0
573,36763,0
573,36768,0
573,36770,0
573,49229,0
573,51276,0
573,24847,0
573,27212,1
573,26685,0
573,25086,0
573,18284,0
573,14701,0
573,29,0
573,9671,0
573,9669,0
573,9730,0
573,9537,0
576,9487,0
576,9730,0
576,29,0
576,25086,0
576,25045,0
576,26633,0
576,26617,0
576,26449,0
576,27135,0
576,26867,0
576,24847,0
576,24979,0
576,36777,0
576,36779,0
576,36786,0
576,49227,0
576,48107,0
576,44263,0
576,44265,0
576,47107,0
576,36775,0
576,25010,0
576,26711,0
576,26714,0
576,26929,0
576,26898,0
576,26530,0
576,26531,0
576,26947,0
576,27213,0
576,18289,0
576,18273,0
576,18272,0
576,18271,0
576,14698,0
576,25158,1
576,9516,0
576,9731,0
576,9582,0
576,9581,0
576,72,0
576,24849,0
576,25000,0
576,24918,0
576,36780,0
576,36781,0
576,36782,0
576,36783,0
576,36784,0
576,27172,0
576,27204,0
576,27224,0
576,26619,0
576,26804,0
576,26989,0
576,26856,0
576,25434,0
576,20471,0
576,20472,0
576,9674,0
576,9675,0
576,9676,0
576,10094,0
576,9523,0
576,44264,0
576,44266,0
576,36776,0
576,36778,0
576,36785,0
576,36787,0
576,24912,0
576,27011,0
576,26877,0
576,26523,0
576,26591,0
576,25080,0
576,20473,0
576,16161,0
576,9670,0
576,9488,0
576,9545,0
576,12285,0
576,51275,0
576,49228,0
577,9488,0
577,9670,0
577,10095,0
577,14700,0
577,20473,0
577,26523,0
577,26782,0
577,9523,0
577,9491,0
577,10094,0
577,20472,0
577,20471,0
577,14671,0
577,26957,0
577,27172,0
577,27223,0
577,24918,0
577,25000,0
577,24849,0
577,44268,0
577,9581,0
577,9582,0
577,9731,0
577,9516,0
577,25158,1
577,18289,0
577,27179,0
577,26932,0
577,26530,0
577,26595,0
577,25010,0
577,36789,0
577,36790,0
577,36791,0
577,36792,0
577,51282,0
577,44267,0
577,51276,0
577,36788,0
577,36793,0
577,24979,0
577,24847,0
577,26867,0
577,27135,0
577,27178,0
577,26449,0
577,25086,0
577,29,0
577,9730,0
577,9487,0
577,14699,0
577,14635,0
578,14635,0
578,16164,0
578,9678,0
578,29,0
578,36795,0
578,26878,0
578,18271,0
578,16135,0
578,14681,0
578,16134,0
578,72,0
578,44269,0
578,44270,0
578,44271,0
578,36797,0
578,36798,0
578,36799,0
578,36800,0
578,27224,1
578,26673,0
578,9674,0
578,36794,0
578,36796,0
578,36801,0
578,26600,0
578,18253,0
578,16136,0
580,20473,0
580,51284,0
580,51268,0
580,10094,0
580,26736,0
580,26957,0
580,27223,0
580,25434,0
580,36816,0
580,36817,0
580,51270,0
580,72,0
580,9581,0
580,9516,0
580,25158,1
580,26728,0
580,26729,0
580,24960,0
580,44276,0
580,44277,0
580,24979,0
580,24847,0
580,25086,0
580,27135,0
580,29,0
580,9730,0
580,51283,0
580,51269,0
580,49227,0
584,51269,0
584,51267,0
584,51285,0
584,52787,0
584,9737,0
584,29,0
584,27135,0
584,27242,0
584,27060,0
584,26610,0
584,26590,0
584,36836,0
584,36838,0
584,49226,0
584,36839,0
584,36840,0
584,36841,0
584,26594,0
584,27162,1
584,18271,0
584,18272,0
584,18273,0
584,72,0
584,36834,0
584,44285,0
584,44286,0
584,44287,0
584,26452,0
584,27089,0
584,26723,0
584,26637,0
584,10094,0
584,10093,0
584,9676,0
584,9674,0
584,9675,0
584,9492,0
584,51268,0
584,26164,0
584,25430,0
584,36835,0
584,36837,0
584,26793,0
584,27134,0
585,27134,0
585,27125,0
585,26961,0
585,36844,0
585,36846,0
585,26559,0
585,20473,0
585,16295,1
585,9527,0
585,9492,0
585,9675,0
585,9674,0
585,9676,0
585,10093,0
585,10091,0
585,10094,0
585,26957,0
585,26907,0
585,36847,0
585,36848,0
585,24918,0
585,24848,0
585,72,0
585,9581,0
585,18273,0
585,18272,0
585,18271,0
585,16065,0
585,16066,0
585,27162,0
585,36842,0
585,24857,0
585,49226,0
585,36843,0
585,36845,0
585,24979,0
585,26610,0
585,26692,0
585,27135,0
585,25045,0
585,29,0
586,29,0
586,9487,0
586,14683,0
586,25045,0
586,25086,0
586,27135,0
586,26449,0
586,26415,0
586,24979,0
586,36852,0
586,36854,0
586,36861,0
586,36863,0
586,24857,0
586,36856,0
586,36857,0
586,36858,0
586,36859,0
586,26595,0
586,26530,0
586,26662,0
586,40034,0
586,18271,0
586,18273,0
586,25158,1
586,9581,0
586,72,0
586,9516,0
586,24848,0
586,24918,0
586,36849,0
586,36850,0
586,36864,0
586,36865,0
586,36866,0
586,36867,0
586,44288,0
586,27172,0
586,10094,0
586,10091,0
586,9676,0
586,9674,0
586,9491,0
586,14704,0
586,20472,0
586,18248,0
586,16143,0
586,16144,0
586,9488,0
586,14682,0
586,20473,0
586,26523,0
586,36851,0
586,36853,0
586,36855,0
586,36860,0
586,36862,0
586,26782,0
586,27125,0
587,36869,0
587,36871,0
587,36878,0
587,36880,0
587,25432,0
587,18253,0
587,14684,0
587,14686,0
587,16129,0
587,9738,0
587,16125,0
587,16127,0
587,14689,0
587,14690,0
587,9539,0
587,72,0
587,18255,0
587,26644,0
587,36872,0
587,36873,0
587,36874,0
587,36875,0
587,36876,0
587,44293,0
587,44294,0
587,44295,0
587,36868,0
587,36870,0
587,36877,0
587,36879,0
587,24970,0
587,26642,1
587,25470,0
587,18252,0
587,14685,0
587,14692,0
587,16128,0
587,16130,0
587,9678,0
587,29,0
587,44292,0
589,44297,0
589,44299,0
589,29,0
589,9678,0
589,16105,0
589,16112,0
589,14692,0
589,18252,0
589,18254,0
589,36886,0
589,36888,0
589,36893,0
589,36895,0
589,44296,0
589,36889,0
589,36890,0
589,36891,0
589,36892,0
589,18255,0
589,16132,0
589,14695,0
589,14664,0
589,72,0
589,9539,0
589,9490,0
589,14687,0
589,14688,0
589,16126,0
589,16107,0
589,16108,0
589,16109,0
589,16110,0
589,16091,0
589,26970,0
589,26588,1
589,44301,0
589,44302,0
589,44303,0
589,44304,0
589,36698,0
589,36699,0
589,36881,0
589,36882,0
589,36883,0
589,36884,0
589,36897,0
589,36898,0
589,36899,0
589,9679,0
589,9504,0
589,16131,0
589,16104,0
589,16106,0
589,14684,0
589,18253,0
589,36885,0
589,36887,0
589,36894,0
589,36896,0
589,44298,0
589,44300,0
589,36694,0
601,36928,0
601,32023,1
601,27218,0
601,26757,0
601,26634,0
601,26677,0
601,26936,0
601,26916,0
601,27027,0
601,20450,0
601,25112,0
601,25114,0
601,9752,0
601,9747,0
601,25015,0
601,32071,0
601,32070,0
601,24998,0
601,26705,0
601,26787,0
601,26923,0
601,26937,0
601,27258,0
601,27121,0
601,27088,0
601,27104,0
601,27056,0
601,25067,0
601,25048,0
601,18213,0
601,10745,0
601,9524,0
601,72,0
601,9751,0
601,14664,0
601,18239,0
601,25074,0
601,25059,0
601,23287,0
601,20478,0
601,20479,0
601,36926,0
601,26661,0
601,26581,0
601,26461,0
601,27146,0
601,44311,0
601,44312,0
601,36927,0
601,25054,0
601,25113,0
601,26651,0
601,26667,0
601,26542,0
601,27110,0
601,27008,0
601,20517,0
601,10187,0
601,10078,0
601,29,0
602,29,0
602,10078,0
602,10187,0
602,9746,0
602,20517,0
602,27110,0
602,26774,0
602,36929,0
602,36936,0
602,36938,0
602,32022,0
602,44315,0
602,44317,0
602,44313,0
602,26962,0
602,36939,0
602,32029,0
602,20479,0
602,20478,0
602,25059,0
602,18239,0
602,14528,0
602,14628,0
602,16033,0
602,72,0
602,10745,0
602,18214,0
602,16092,0
602,16093,0
602,25048,0
602,27056,0
602,27258,0
602,24998,0
602,32071,0
602,36931,0
602,36932,0
602,36933,0
602,36934,0
602,32034,0
602,32019,1
602,44318,0
602,9747,0
602,9752,0
602,9745,0
602,14527,0
602,26598,0
602,20450,0
602,14693,0
602,16774,0
602,16111,0
602,16113,0
602,26936,0
602,23599,0
602,32023,0
602,36930,0
602,36935,0
602,36937,0
602,44314,0
602,44316,0
603,44291,0
603,26916,0
603,27027,0
603,26634,0
603,26691,0
603,26768,0
603,27218,0
603,27041,0
603,9752,0
603,32071,1
603,27104,0
603,26923,0
603,26870,0
603,26806,0
603,27054,0
603,26990,0
603,26787,0
603,26705,0
603,26603,0
603,16090,0
603,18233,0
603,10745,0
603,72,0
603,9500,0
603,10335,0
603,14645,0
603,20479,0
603,36940,0
603,36941,0
603,36942,0
603,27146,0
603,26461,0
603,26581,0
603,26562,0
603,26614,0
603,26865,0
603,40035,0
603,26542,0
603,26576,0
603,27151,0
603,26917,0
603,20517,0
603,29,0
607,29,0
607,16098,0
607,26992,0
607,26994,0
607,26999,0
607,27001,0
607,27003,0
607,26851,0
607,26719,1
607,18243,0
607,36961,0
607,26845,0
607,26846,0
607,26681,0
607,26412,0
607,26529,0
607,26444,0
607,27047,0
607,26995,0
607,26997,0
607,36956,0
607,36957,0
607,36958,0
607,36959,0
607,25075,0
607,10319,0
607,9500,0
607,72,0
607,44326,0
607,44327,0
607,44328,0
607,16094,0
607,26686,0
607,26990,0
607,27004,0
607,27054,0
607,26972,0
607,26806,0
607,26938,0
607,27074,0
607,27087,0
607,27138,0
607,27141,0
607,27191,0
607,25068,0
607,25115,0
607,26421,0
607,25469,0
607,16095,0
607,26541,0
607,26157,0
607,25062,0
607,27225,0
607,26850,0
607,26684,0
607,26643,0
607,26993,0
607,27000,0
607,27002,0
607,36960,0
616,36978,0
616,36980,0
616,14666,0
616,9520,0
616,10047,0
616,25034,0
616,36981,0
616,36982,0
616,44334,0
616,14672,0
616,16115,0
616,36974,0
616,36975,0
616,36976,0
616,36977,0
616,36979,0
616,30945,0
616,26740,1
616,16030,0
616,14667,0
616,29,0
616,44333,0
617,47080,0
617,46921,0
617,47430,0
617,47691,0
617,46723,0
617,51285,0
617,51478,0
617,51969,0
617,52787,0
617,65857,0
617,65859,0
617,65864,0
617,65866,0
617,65868,0
617,65873,0
617,65875,0
617,65882,0
617,65884,0
617,65889,0
617,65891,0
617,65893,0
617,65898,0
617,65900,0
617,65907,0
617,65909,0
617,65914,0
617,65916,0
617,29,0
617,9653,0
617,9430,0
617,9435,0
617,10214,0
617,10387,0
617,11791,0
617,20460,0
617,26740,0
617,26749,0
617,26758,0
617,26635,0
617,26540,0
617,26526,0
617,26926,0
617,27060,0
617,27028,0
617,26958,0
617,26960,0
617,26969,0
617,27092,0
617,27242,0
617,27219,0
617,27169,0
617,18220,0
617,21560,0
617,25081,0
617,25472,0
617,25479,0
617,25481,0
617,24220,0
617,24975,0
617,24422,0
617,24423,0
617,27031,0
617,27148,0
617,27163,0
617,26813,0
617,26895,0
617,26896,0
617,26712,0
617,26762,0
617,25474,0
617,25475,0
617,25476,0
617,25477,0
617,25478,0
617,27199,0
617,27182,0
617,46917,0
617,46918,0
617,46919,0
617,46920,0
617,47737,0
617,47738,0
617,47354,0
617,18221,0
617,25077,0
617,24221,0
617,24222,0
617,24223,0
617,21581,0
617,72,0
617,9433,0
617,9434,0
617,11790,0
617,49226,0
617,47805,0
617,51265,0
617,51999,0
617,52785,0
617,52786,0
617,51398,0
617,51412,0
617,51413,0
617,51414,0
617,51479,0
617,65869,0
617,65870,0
617,65871,0
617,65872,0
617,65885,0
617,65886,0
617,65887,0
617,65888,0
617,65902,0
617,65903,0
617,65904,0
617,65905,0
617,14672,0
617,9424,0
617,40040,0
617,36983,0
617,36984,0
617,24865,0
617,25016,0
617,25017,0
617,24901,0
617,25082,0
617,25483,0
617,27205,0
617,27154,0
617,27139,0
617,26906,0
617,26904,0
617,26920,0
617,27022,0
617,26723,0
617,26788,0
617,26789,0
617,26771,0
617,26537,0
617,51287,0
617,51672,0
617,51406,0
617,65860,0
617,65861,0
617,65862,0
617,65863,0
617,65877,0
617,65878,0
617,65879,0
617,65880,0
617,65894,0
617,65895,0
617,65896,0
617,65897,0
617,65910,0
617,65911,0
617,65912,0
617,65913,0
617,47428,0
617,47429,0
617,47110,0
617,47076,0
617,47077,0
617,47078,0
617,47079,0
617,46724,0
617,46958,0
617,46959,0
617,46960,0
617,46961,0
617,52959,0
617,10213,0
617,9520,0
617,9654,0
617,10322,0
617,11081,0
617,20459,0
617,18362,0
617,25471,0
617,25473,0
617,25480,0
617,25482,0
617,25164,1
617,26300,0
617,26448,0
617,26584,0
617,24869,0
617,24889,0
617,24421,0
617,24219,0
617,26666,0
617,26727,0
617,26832,0
617,26802,0
617,27186,0
617,27086,0
617,51266,0
617,51286,0
617,51411,0
617,51425,0
617,51477,0
617,47431,0
617,46922,0
617,46924,0
617,47106,0
617,47726,0
617,51670,0
617,65856,0
617,65858,0
617,65865,0
617,65867,0
617,65874,0
617,65876,0
617,65881,0
617,65883,0
617,65890,0
617,65892,0
617,65899,0
617,65901,0
617,65906,0
617,65908,0
617,65915,0
618,26800,0
618,36985,0
618,36987,0
618,36994,0
618,36996,0
618,32023,0
618,44289,0
618,44339,0
618,44341,0
618,26577,0
618,18244,0
618,18219,0
618,14661,0
618,16086,0
618,9747,0
618,9745,0
618,9518,0
618,26688,0
618,27171,0
618,32019,1
618,36998,0
618,36999,0
618,37000,0
618,37001,0
618,44335,0
618,44336,0
618,44337,0
618,44338,0
618,9489,0
618,14637,0
618,16895,0
618,16896,0
618,20489,0
618,20469,0
618,10183,0
618,72,0
618,23502,0
618,23286,0
618,16085,0
618,36989,0
618,36990,0
618,36991,0
618,36992,0
618,36993,0
618,32022,0
618,36986,0
618,36988,0
618,36995,0
618,36997,0
618,37002,0
618,18218,0
618,26801,0
618,14660,0
618,9521,0
618,9746,0
618,29,0
618,44340,0
618,44290,0
623,44342,0
623,29,0
623,9746,0
623,9739,0
623,9521,0
623,9530,0
623,16771,0
623,26974,0
623,27026,0
623,23584,1
623,37004,0
623,37011,0
623,32022,0
623,24927,0
623,37006,0
623,37007,0
623,37008,0
623,37009,0
623,26646,0
623,27129,0
623,27030,0
623,72,0
623,10183,0
623,44343,0
623,20469,0
623,20489,0
623,10478,0
623,9508,0
623,9509,0
623,10092,0
623,32019,0
623,26971,0
623,23330,0
623,9745,0
623,9747,0
623,32023,0
623,37003,0
623,37005,0
623,37010,0
623,26800,0
623,26827,0
623,26650,0
623,27100,0
624,26627,0
624,26632,0
624,26825,0
624,37012,0
624,32023,0
624,9747,0
624,9745,0
624,9736,0
624,14943,0
624,14970,0
624,14902,0
624,26593,0
624,26148,0
624,26687,0
624,26636,0
624,27157,0
624,32019,1
624,37014,0
624,37015,0
624,37016,0
624,16792,0
624,16793,0
624,16794,0
624,44344,0
624,44345,0
624,9735,0
624,72,0
624,16451,0
624,26630,0
624,26879,0
624,32022,0
624,37013,0
624,27160,0
624,16782,0
624,16596,0
624,14903,0
624,9746,0
624,29,0
625,29,0
625,9746,0
625,10380,0
625,14969,0
625,14942,0
625,16789,0
625,16791,0
625,16816,0
625,26801,0
625,37020,0
625,37022,0
625,37027,0
625,37029,0
625,32022,0
625,44347,0
625,44349,0
625,26630,0
625,37023,0
625,37024,0
625,37025,0
625,37026,0
625,16817,0
625,16818,0
625,72,0
625,9735,0
625,44346,0
625,16795,0
625,20489,0
625,18282,0
625,37017,0
625,37018,0
625,37031,0
625,37032,0
625,37033,0
625,32019,1
625,26636,0
625,26593,0
625,16813,0
625,16815,0
625,16790,0
625,14968,0
625,14941,0
625,9736,0
625,9745,0
625,9747,0
625,32023,0
625,37019,0
625,37021,0
625,37028,0
625,37030,0
625,26825,0
625,26632,0
625,44348,0
625,44350,0
629,9493,0
629,26554,0
629,18282,0
629,20489,0
629,72,0
629,26612,0
629,24927,0
629,26726,1
629,10380,0
629,9519,0
629,29,0
630,29,0
630,9653,0
630,10387,0
630,26749,0
630,26608,0
630,26969,0
630,27183,0
630,18220,0
630,37036,0
630,37038,0
630,37045,0
630,47432,0
630,46923,0
630,47082,0
630,51969,0
630,51667,0
630,26914,0
630,27165,1
630,27263,0
630,37040,0
630,37041,0
630,37042,0
630,37043,0
630,24975,0
630,47084,0
630,47085,0
630,47086,0
630,47087,0
630,72,0
630,16068,0
630,14662,0
630,18221,0
630,51999,0
630,51265,0
630,51262,0
630,51263,0
630,51264,0
630,51479,0
630,51415,0
630,51398,0
630,26555,0
630,26538,0
630,26789,0
630,26954,0
630,27106,0
630,25485,0
630,24901,0
630,37034,0
630,37266,0
630,51406,0
630,52008,0
630,51288,0
630,51289,0
630,51290,0
630,9654,0
