ID,UnpublishedID,ObjectNumber,UnpublishedTitle,ClassificationID,ObjectDate,ThumbPathName,ThumbFileName,ArchIDNum
7327,46229,HUMFA_25-1-282,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7328,41898,HUMFA_25-1-283,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7328,41926,HUMFA_25-1-283,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7328,46229,HUMFA_25-1-283,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7330,41898,HUMFA_25-1-284,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7330,41926,HUMFA_25-1-284,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7330,46229,HUMFA_25-1-284,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7331,41898,HUMFA_25-1-285,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7331,41926,HUMFA_25-1-285,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7331,46229,HUMFA_25-1-285,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7332,41898,HUMFA_25-1-286,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7332,41926,HUMFA_25-1-286,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7332,46229,HUMFA_25-1-286,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7333,41898,HUMFA_25-1-287,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7333,41926,HUMFA_25-1-287,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7333,46229,HUMFA_25-1-287,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7334,41898,HUMFA_25-1-288,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7334,41926,HUMFA_25-1-288,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7334,46229,HUMFA_25-1-288,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7336,41898,HUMFA_25-1-289,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7336,41926,HUMFA_25-1-289,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7336,46229,HUMFA_25-1-289,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7337,41898,HUMFA_25-1-290,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7337,41926,HUMFA_25-1-290,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7337,46229,HUMFA_25-1-290,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7338,41898,HUMFA_25-1-291,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7338,41926,HUMFA_25-1-291,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7338,46229,HUMFA_25-1-291,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7340,41898,HUMFA_25-1-292,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7340,41926,HUMFA_25-1-292,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7340,46229,HUMFA_25-1-292,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7341,41898,HUMFA_25-1-293,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7341,41926,HUMFA_25-1-293,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7341,46229,HUMFA_25-1-293,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7342,41898,HUMFA_25-1-294,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7342,41926,HUMFA_25-1-294,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7342,46229,HUMFA_25-1-294,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7343,41898,HUMFA_25-1-295,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7343,41926,HUMFA_25-1-295,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7343,46229,HUMFA_25-1-295,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7344,41898,HUMFA_25-1-296,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7344,41926,HUMFA_25-1-296,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7344,46229,HUMFA_25-1-296,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7346,41898,HUMFA_25-1-297,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7346,41926,HUMFA_25-1-297,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7346,46229,HUMFA_25-1-297,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7347,41898,HUMFA_25-1-298,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7347,41926,HUMFA_25-1-298,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7347,46229,HUMFA_25-1-298,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7348,41898,HUMFA_25-1-299,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7348,41926,HUMFA_25-1-299,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7348,46229,HUMFA_25-1-299,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7349,41898,HUMFA_25-1-300,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7349,41926,HUMFA_25-1-300,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7349,46229,HUMFA_25-1-300,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7351,41898,HUMFA_25-1-301,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7351,41926,HUMFA_25-1-301,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7351,46229,HUMFA_25-1-301,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7352,41898,HUMFA_25-1-302,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7352,41926,HUMFA_25-1-302,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7352,46229,HUMFA_25-1-302,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7353,41898,HUMFA_25-1-303,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7353,41926,HUMFA_25-1-303,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7353,46229,HUMFA_25-1-303,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7354,41898,HUMFA_25-1-304,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7354,41926,HUMFA_25-1-304,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7354,46229,HUMFA_25-1-304,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7356,41898,HUMFA_25-1-305,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7356,41926,HUMFA_25-1-305,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7356,46229,HUMFA_25-1-305,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7357,41898,HUMFA_25-1-306,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7357,41926,HUMFA_25-1-306,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7357,46229,HUMFA_25-1-306,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7358,41898,HUMFA_25-1-307,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7358,41926,HUMFA_25-1-307,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7358,46229,HUMFA_25-1-307,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7359,41898,HUMFA_25-1-308,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7359,41926,HUMFA_25-1-308,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7359,46229,HUMFA_25-1-308,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7361,40970,HUMFA_25-1-309,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 425",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687034?width=170&height=170,465953519
7361,41640,HUMFA_25-1-309,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 425 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686133?width=170&height=170,465952859
7361,41898,HUMFA_25-1-309,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7361,41926,HUMFA_25-1-309,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7361,46229,HUMFA_25-1-309,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7364,41898,HUMFA_25-1-310,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7364,41926,HUMFA_25-1-310,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7364,46229,HUMFA_25-1-310,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7365,40974,HUMFA_25-1-311,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 429",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687049?width=170&height=170,465953531
7365,41201,HUMFA_25-1-311,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 429 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686148?width=170&height=170,465952871
7365,41898,HUMFA_25-1-311,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7365,41926,HUMFA_25-1-311,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7365,46229,HUMFA_25-1-311,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 012",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665972?width=170&height=170,471612715
7367,41898,HUMFA_25-1-312,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",58,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7367,41926,HUMFA_25-1-312,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",58,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7367,46182,HUMFA_25-1-312,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 1, page 189",58,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:40665780?width=170&height=170,471612427
7368,41898,HUMFA_25-1-313,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",87,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7368,41926,HUMFA_25-1-313,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",87,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7370,41898,HUMFA_25-1-314,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7370,41926,HUMFA_25-1-314,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7371,41898,HUMFA_25-1-315,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7371,41926,HUMFA_25-1-315,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7372,41898,HUMFA_25-1-316,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7372,41926,HUMFA_25-1-316,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7373,41898,HUMFA_25-1-317,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39687076?width=170&height=170,465953552
7373,41926,HUMFA_25-1-317,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 11: The Funerary Equipment Found in Burial Chambers, Page 436 (alternate version)",34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39686176?width=170&height=170,465952892
7379,40390,HUMFA_24-12-506,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 522",129,12/19/1924,https://nrs.harvard.edu,urn-3:FHCL:39687576?width=170&height=170,465953831
7379,41263,HUMFA_24-12-506,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 522 (alternate version)",129,12/19/1924,https://nrs.harvard.edu,urn-3:FHCL:39688586?width=170&height=170,465954344
7381,40466,HUMFA_24-12-508,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 524 (alternate version)",129,12/19/1924,https://nrs.harvard.edu,urn-3:FHCL:39688598?width=170&height=170,465954350
